time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722381262.670066,50,20000,58000,60000,27050,27050,36050,25000,50050,46050
1722381263.6855159,50,20000,60000,60000,27050,27050,36050,25000,57050,46050
1722381264.7006564,50,20000,58000,58000,27050,27050,36050,25000,58050,46050
1722381265.7159262,50,20000,57000,57000,27050,27050,36050,25000,58050,46050
1722381266.7305481,50,20000,60000,60000,27050,27050,36050,25000,57050,46050
1722381267.7458384,50,20000,58000,58000,27050,27050,36050,25000,58050,46050
1722381268.761302,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381269.776396,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381270.7912147,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381271.8062873,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381272.821124,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381273.8363903,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381274.851813,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381275.8669345,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381276.8820004,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381277.8971558,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381278.9123936,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381279.9276824,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381280.9425097,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381281.9575202,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381282.9729202,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381283.9879541,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381285.0029306,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381286.0165963,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381287.0305562,50,20000,57000,57000,27050,27050,36050,28000,57050,46050
1722381288.0439515,50,20000,57000,57000,27050,27050,37050,28000,57050,46050
1722381289.057219,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381290.070891,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381291.0847638,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381292.0988557,50,20000,57000,57000,27050,27050,36050,25000,56050,46050
1722381293.112678,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381294.1266904,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381295.1408267,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381296.1548991,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381297.16912,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381298.1828744,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381299.1965733,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381300.2106867,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381301.2245674,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381302.2383995,50,20000,58000,58000,27050,27050,35050,25000,57050,46050
1722381303.2520654,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381304.2660441,50,20000,58000,58000,27050,27050,35050,25000,57050,46050
1722381305.2801578,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381306.293882,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381307.3069127,50,20000,58000,58000,27050,27050,36050,25000,57050,46050
1722381308.3208168,50,20000,57000,57000,27050,27050,36050,25000,57050,46050
1722381309.3344758,50,20000,58000,58000,27050,27050,35050,25000,57050,46050
1722381310.3484178,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381311.3624866,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381312.3760715,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381313.3899133,50,20000,57000,57000,27050,27050,35050,25000,57050,46050
1722381314.4039917,50,20000,58000,58000,27050,27050,35050,25000,57050,46050
1722381315.4175572,50,20000,58000,58000,27050,27050,35050,25000,57050,46050
1722381316.4309118,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381317.4452198,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381318.458914,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381319.4729326,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381320.4867675,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381321.5005405,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381322.5147467,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381323.5281985,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381324.5423312,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381325.5560005,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381326.5698035,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381327.582913,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381328.5971327,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381329.6109114,50,20000,57000,58000,27050,27050,35050,25000,57050,47050
1722381330.6251423,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381331.6389127,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381332.6528797,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381333.6669164,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381334.6810908,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381335.6949177,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381336.7088435,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381337.7229133,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381338.737072,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381339.7507071,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381340.7650883,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381341.7789128,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381342.7933013,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381343.8069124,50,20000,57000,57000,27050,27050,35050,25000,58050,47050
1722381344.8209496,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381345.8349166,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381346.8486166,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381347.8625255,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381348.8765461,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381349.8906717,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381350.904782,50,20000,57000,57000,27050,27050,35050,27000,57050,47050
1722381351.9178345,50,20000,58000,58000,27050,27050,35050,27000,57050,47050
1722381352.9309156,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381353.9448361,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381354.958311,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381355.972427,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381356.9865053,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381358.000174,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381359.0147007,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381360.026919,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381361.040271,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381362.0542946,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381363.0680811,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381364.0820026,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381365.0959823,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381366.1099856,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381367.122916,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381368.1367648,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381369.150228,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381370.1640644,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381371.1784716,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381372.1921296,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381373.2060716,50,20000,58000,58000,27050,27050,35050,25000,57050,48050
1722381374.2202692,50,20000,57000,57000,27050,27050,35050,25000,57050,47050
1722381375.2345207,50,20000,58000,58000,27050,27050,35050,25000,57050,47050
1722381376.2480724,50,20000,58000,58000,27050,27050,35050,25000,57050,48050
1722381377.261861,50,20000,57000,57000,27050,27050,35050,25000,57050,48050
1722381378.2749174,50,20000,57000,57000,27050,27050,35050,25000,57050,48050
1722381379.2887993,50,20000,58000,58000,27050,27050,35050,25000,57050,48050
1722381380.302442,50,20000,57000,57000,27050,27050,35050,25000,57050,48050
1722381381.316292,50,20000,58000,58000,27050,27050,34050,25000,57050,48050
1722381382.330413,50,20000,58000,58000,27050,27050,34050,25000,57050,48050
1722381383.3442154,50,20000,57000,57000,27050,27050,34050,25000,57050,48050
1722381384.3581312,50,20000,58000,58000,27050,27050,34050,25000,57050,48050
1722381385.371972,50,20000,57000,57000,27050,27050,34050,25000,57050,48050
1722381386.385523,50,20000,58000,58000,27050,27050,34050,25000,57050,48050
1722381387.398912,50,20000,57000,57000,27050,27050,35050,25000,58050,48050
1722381388.4130309,50,20000,57000,57000,27050,27050,35050,25000,57050,48050
1722381389.4269106,50,20000,58000,58000,27050,27050,35050,25000,57050,48050
1722381390.4406338,50,20000,57000,57000,27050,27050,35050,25000,57050,48050
1722381391.4549122,50,20000,58000,58000,27050,27050,35050,25000,57050,48050
1722381392.4691937,50,20000,57000,57000,27050,27050,34050,25000,57050,48050
1722381393.4829104,50,20000,58000,58000,27050,27050,34050,25000,57050,48050
1722381394.4968352,50,20000,58000,58000,27050,27050,34050,25000,57050,48050
