time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1722367422.0023558,800.279,5022.994,800.000,800.000,800.000,800.000,800.000,800.000,5200.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1503.052,800.000,800.000,800.000,800.000
1722367423.0159094,800.000,4982.103,800.000,800.000,800.000,800.000,800.000,800.000,5200.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1071.230,800.000,800.000,800.000,800.000
1722367424.0298398,3949.354,5099.976,800.000,800.000,800.000,800.000,800.000,800.000,5200.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1135.248,800.000,800.000,800.000,800.000
1722367425.0429482,800.000,5051.629,800.000,800.000,800.000,800.000,800.000,800.000,5200.013,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,948.284,800.000,800.000,800.000,800.000
1722367426.055988,800.281,4999.378,800.000,800.000,800.000,800.000,800.000,800.000,5200.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1089.098,800.000,800.000,800.000,800.000
1722367427.069586,800.000,5001.894,800.000,800.000,800.000,800.000,800.000,1175.608,5200.013,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1189.806,800.000,800.000,800.000,800.000
1722367428.0843995,800.000,5099.975,800.000,800.000,1778.648,800.000,800.000,1027.270,5166.291,800.000,4832.705,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,937.214,800.000,800.000,800.000,800.000
1722367429.099021,799.437,4400.827,800.000,800.000,800.000,800.000,800.000,800.000,5146.690,800.000,4925.900,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,992.372,800.000,800.000,800.000,800.000
1722367430.114078,800.000,5013.110,800.000,800.000,800.000,800.000,800.000,800.000,5177.041,800.000,4842.869,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,958.455,800.000,800.000,800.000,800.000
1722367431.1288412,800.241,4900.432,800.000,800.000,800.000,800.000,800.000,800.000,5174.807,800.000,4837.700,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,917.447,800.000,800.000,800.000,800.000
1722367432.1433432,800.000,3593.968,800.000,800.000,800.000,800.000,800.000,800.000,5156.117,800.000,4985.318,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,881.592,800.000,800.000,800.000,800.000
