time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722367421.9897578,50,20000,58000,57000,24050,24050,32050,24000,40050,36050
1722367423.0034678,50,20000,60000,60000,24050,24050,32050,21000,55050,36050
1722367424.0170615,50,20000,58000,58000,24050,24050,32050,21000,59050,36050
1722367425.030986,50,20000,60000,60000,24050,24050,32050,21000,59050,36050
1722367426.0441022,50,20000,61000,61000,24050,24050,32050,21000,59050,37050
1722367427.0571294,50,20000,60000,60000,24050,24050,32050,21000,60050,37050
1722367428.070721,50,20000,61000,61000,24050,24050,32050,21000,60050,37050
1722367429.0855608,50,20000,61000,61000,24050,24050,32050,21000,60050,37050
1722367430.100175,50,20000,61000,61000,24050,24050,32050,21000,61050,37050
1722367431.1152284,50,20000,61000,61000,24050,24050,32050,21000,61050,38050
1722367432.1299849,50,20000,62000,62000,24050,24050,32050,21000,61050,38050
1722367433.1444902,50,20000,62000,62000,24050,24050,32050,21000,61050,38050
1722367434.159431,50,20000,62000,62000,24050,24050,32050,21000,61050,38050
1722367435.1742234,50,20000,62000,62000,24050,24050,32050,21000,62050,38050
1722367436.1888735,50,20000,62000,62000,24050,24050,32050,21000,62050,38050
1722367437.2037654,50,20000,62000,62000,24050,24050,32050,21000,62050,38050
1722367438.218782,50,20000,62000,62000,24050,24050,32050,21000,62050,38050
1722367439.2330627,50,20000,62000,62000,24050,24050,32050,21000,62050,38050
1722367440.2479913,50,20000,62000,62000,24050,24050,32050,21000,62050,38050
1722367441.262377,50,20000,63000,62000,24050,24050,32050,21000,62050,39050
1722367442.2772367,50,20000,63000,63000,24050,24050,32050,21000,63050,39050
1722367443.2925403,50,20000,63000,63000,24050,24050,32050,21000,63050,39050
1722367444.3074775,50,20000,63000,63000,24050,24050,32050,21000,63050,39050
1722367445.321905,50,20000,63000,63000,24050,24050,32050,21000,63050,39050
1722367446.3365233,50,20000,65000,65000,24050,24050,32050,21000,63050,39050
1722367447.351966,50,20000,63000,63000,24050,24050,31050,21000,63050,39050
1722367448.3663485,50,20000,66000,66000,24050,24050,32050,21000,63050,39050
1722367449.3812013,50,20000,65000,65000,24050,24050,31050,21000,64050,39050
1722367450.3962512,50,20000,65000,65000,24050,24050,32050,21000,64050,39050
1722367451.410962,50,20000,65000,65000,24050,24050,31050,21000,64050,39050
1722367452.4258747,50,20000,63000,63000,24050,24050,32050,21000,65050,39050
1722367453.4406297,50,20000,65000,65000,24050,24050,32050,21000,65050,39050
1722367454.4549232,50,20000,66000,66000,24050,24050,31050,21000,65050,39050
1722367455.469581,50,20000,67000,67000,24050,24050,31050,21000,65050,39050
1722367456.484082,50,20000,67000,67000,24050,24050,31050,21000,65050,39050
1722367457.4985962,50,20000,66000,66000,24050,24050,32050,21000,65050,39050
1722367458.5124424,50,20000,65000,65000,24050,24050,31050,21000,66050,39050
1722367459.5272152,50,20000,65000,65000,24050,24050,31050,21000,65050,40050
1722367460.5420756,50,20000,66000,66000,24050,24050,31050,21000,65050,40050
1722367461.5571694,50,20000,67000,67000,24050,24050,32050,21000,66050,40050
1722367462.5718315,50,20000,67000,66000,24050,24050,31050,21000,66050,40050
1722367463.5867808,50,20000,67000,67000,24050,24050,32050,21000,66050,40050
1722367464.6016912,50,20000,66000,66000,24050,24050,32050,21000,66050,40050
1722367465.6160338,50,20000,67000,67000,24050,24050,31050,21000,66050,40050
1722367466.6305609,50,20000,66000,66000,24050,24050,31050,21000,66050,40050
