time,intel-rapl-mmio:0,intel-rapl:0
1722376540.8289633,126250082133,126250082133
1722376541.8437955,126289996521,126289996521
1722376542.858576,126330636614,126330636614
1722376543.8730898,126370386146,126370386146
1722376544.8879893,126410221310,126410221310
1722376545.902883,126450230302,126450230302
1722376546.9176278,126490272619,126490272619
1722376547.9323056,126530269282,126530269282
1722376548.9473326,126570384047,126570384047
1722376549.9620273,126610381381,126610381381
1722376550.9769967,126650365654,126650365654
1722376551.9916255,126690645031,126690645031
1722376553.0063486,126730718964,126730718964
1722376554.0208957,126770761220,126770761220
1722376555.0357857,126810497446,126810497446
1722376556.0504305,126850424712,126850424712
1722376557.0652106,126890272999,126890272999
1722376558.0800862,126930320809,126930320809
1722376559.0946596,126970517239,126970517239
1722376560.1093073,127010697617,127010697617
1722376561.1243143,127050860723,127050860723
1722376562.1388164,127090577662,127090577662
1722376563.153757,127130346420,127130346420
1722376564.168018,127170494450,127170494450
1722376565.182846,127210556481,127210556481
1722376566.1974914,127250688946,127250688946
1722376567.2120216,127291151428,127291151428
1722376568.2265844,127331435139,127331435139
1722376569.241209,127371852882,127371852882
1722376570.255858,127412066097,127412066097
1722376571.2706254,127452379897,127452379897
1722376572.2850118,127492798556,127492798556
1722376573.299878,127533261160,127533261160
1722376574.3152084,127573789560,127573789560
1722376575.3299623,127614303799,127614303799
1722376576.34454,127654863632,127654863632
1722376577.3595085,127695453555,127695453555
1722376578.3743215,127735915548,127735915548
1722376579.3895183,127776336893,127776336893
1722376580.4037967,127816887021,127816887021
1722376581.418759,127857465896,127857465896
1722376582.4334419,127898045749,127898045749
1722376583.4481373,127938628714,127938628714
1722376584.462437,127979333138,127979333138
1722376585.4770305,128019976101,128019976101
1722376586.4915526,128060566207,128060566207
1722376587.5066721,128101196779,128101196779
1722376588.5214732,128141894490,128141894490
1722376589.5361865,128182604041,128182604041
1722376590.550948,128223245233,128223245233
1722376591.5653663,128263861218,128263861218
1722376592.580122,128304503815,128304503815
1722376593.5941458,128345121142,128345121142
1722376594.607056,128385825017,128385825017
1722376595.6208289,128426488366,128426488366
1722376596.6346684,128467155132,128467155132
1722376597.6476562,128507802000,128507802000
1722376598.6612577,128548467729,128548467729
1722376599.6748269,128589150730,128589150730
1722376600.6878114,128629766226,128629766226
