time,intel-rapl-mmio:0,intel-rapl:0
1722372423.5066175,205607303661,205607303661
1722372424.5211318,205646329562,205646329562
1722372425.5357585,205685426996,205685426996
1722372426.5504668,205724442765,205724442765
1722372427.5656416,205763788306,205763788306
1722372428.579964,205803060362,205803060362
1722372429.5948834,205842644306,205842644306
1722372430.610017,205882052591,205882052591
1722372431.62493,205921449463,205921449463
1722372432.6393359,205960819784,205960819784
1722372433.6544182,206000049970,206000049970
1722372434.668847,206039282901,206039282901
1722372435.6835577,206078691980,206078691980
1722372436.6987185,206118420882,206118420882
1722372437.7132928,206157972905,206157972905
1722372438.7278242,206197748499,206197748499
1722372439.7429578,206237652755,206237652755
1722372440.7577374,206277400456,206277400456
1722372441.7721338,206317425195,206317425195
1722372442.7867367,206357422834,206357422834
1722372443.8017838,206397526674,206397526674
1722372444.816162,206437272056,206437272056
1722372445.830879,206477018048,206477018048
1722372446.8457606,206516720156,206516720156
1722372447.860298,206556758627,206556758627
1722372448.8750155,206596827372,206596827372
1722372449.8899105,206636964111,206636964111
1722372450.9047346,206677065753,206677065753
1722372451.919493,206716781716,206716781716
1722372452.9341826,206756655088,206756655088
1722372453.9495802,206796561358,206796561358
1722372454.964453,206836683631,206836683631
1722372455.9790444,206876653316,206876653316
1722372456.9940612,206916555131,206916555131
1722372458.008903,206956773472,206956773472
1722372459.0237772,206997005791,206997005791
1722372460.0383992,207037261426,207037261426
1722372461.052942,207077347444,207077347444
1722372462.0674431,207117585256,207117585256
1722372463.082195,207158036141,207158036141
1722372464.0974243,207198494961,207198494961
1722372465.1119974,207238856674,207238856674
1722372466.1269565,207279188785,207279188785
1722372467.1417763,207319609580,207319609580
1722372468.1561995,207360235208,207360235208
1722372469.1710403,207400859372,207400859372
1722372470.186413,207441590774,207441590774
1722372471.200415,207482187411,207482187411
1722372472.215176,207522927968,207522927968
1722372473.2290735,207563601814,207563601814
1722372474.243032,207604195033,207604195033
1722372475.2574403,207644853803,207644853803
1722372476.2708924,207685400269,207685400269
1722372477.2856548,207726064167,207726064167
1722372478.2996318,207766735327,207766735327
1722372479.3134723,207807422113,207807422113
1722372480.3265822,207847985546,207847985546
1722372481.339533,207888700347,207888700347
1722372482.3527436,207929353624,207929353624
1722372483.3649974,207969914006,207969914006
1722372484.377534,208010464379,208010464379
1722372485.3903644,208051170146,208051170146
1722372486.4043462,208091948179,208091948179
1722372487.4175076,208132698441,208132698441
1722372488.4303756,208173485079,208173485079
1722372489.4433773,208214228872,208214228872
1722372490.4557366,208254969551,208254969551
1722372491.4694157,208295752222,208295752222
1722372492.4826205,208336578046,208336578046
1722372493.4958758,208377314331,208377314331
1722372494.5093858,208418075884,208418075884
1722372495.5224245,208458853734,208458853734
1722372496.535538,208499688895,208499688895
1722372497.5492487,208540514413,208540514413
1722372498.562107,208581328640,208581328640
1722372499.5752773,208622178877,208622178877
1722372500.588416,208663051392,208663051392
1722372501.6015875,208703892840,208703892840
1722372502.614969,208744727391,208744727391
1722372503.628015,208785542656,208785542656
1722372504.6415687,208826417063,208826417063
1722372505.6544652,208867434353,208867434353
1722372506.6674871,208908315046,208908315046
1722372507.6806204,208949201111,208949201111
1722372508.694354,208990125994,208990125994
1722372509.7074156,209031004613,209031004613
1722372510.7204928,209072033927,209072033927
1722372511.7331595,209112927926,209112927926
1722372512.746212,209153868373,209153868373
1722372513.7594757,209194743085,209194743085
1722372514.7728019,209235660339,209235660339
1722372515.786156,209275962299,209275962299
1722372516.7988405,209316820165,209316820165
1722372517.8117208,209357571037,209357571037
1722372518.825379,209398440928,209398440928
1722372519.838477,209439307950,209439307950
1722372520.8515935,209480207930,209480207930
1722372521.865146,209521053956,209521053956
1722372522.8780599,209561925312,209561925312
1722372523.8907554,209602798559,209602798559
1722372524.903709,209643769401,209643769401
1722372525.9175966,209684763132,209684763132
