time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1722355487.8844392,5100.012,5100.000,3999.889,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,895.186,800.000,800.000,800.000,800.000
1722355488.898953,5100.000,5099.915,3887.983,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,968.049,800.000,800.000,800.000,800.000
1722355489.913597,5100.000,5099.957,3676.684,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1104.073,800.000,800.000,800.000,800.000
1722355490.9335682,5100.000,5099.963,4200.000,800.000,5100.000,800.000,4199.989,800.000,5100.000,800.000,5100.000,800.000,5100.000,800.000,4950.089,800.000,3631.336,800.000,800.000,1249.669,800.000,800.000,800.000,800.000
1722355491.9529982,5100.012,5099.967,5100.012,800.000,5100.000,800.000,5100.000,800.000,5100.000,800.000,5099.987,800.000,5100.000,800.000,5100.000,800.000,3614.833,800.000,800.000,1268.588,800.000,800.000,800.000,800.000
1722355492.972419,5037.954,5037.081,5037.926,800.000,5000.000,800.000,5000.000,800.000,5000.000,800.000,5000.000,800.000,5037.947,800.000,5037.928,800.000,3508.660,800.000,800.000,1093.574,800.000,800.000,800.000,800.000
1722355493.9902868,5000.000,4993.118,5000.000,800.000,5000.000,800.000,5000.012,800.000,5000.000,800.000,5000.000,800.000,5000.000,800.000,5000.012,800.000,3682.391,800.000,800.000,1057.663,800.000,800.000,800.000,800.000
1722355495.0089843,4966.961,4950.031,4967.000,800.000,4967.008,800.000,4966.999,800.000,4966.997,800.000,4967.023,800.000,4967.011,800.000,4966.996,800.000,3644.670,800.000,800.000,1136.037,800.000,800.000,800.000,800.000
1722355496.0283809,4907.307,4892.881,4907.278,800.000,4907.278,800.000,4907.291,800.000,4907.275,800.000,4907.277,800.000,4907.269,800.000,4907.269,800.000,3544.034,800.000,800.000,1104.197,800.000,800.000,800.000,800.000
1722355497.0470707,4900.000,4899.927,4900.000,800.000,4900.000,800.000,4900.000,800.000,4899.987,800.000,4846.929,800.000,4846.936,800.000,4846.936,800.000,3635.670,800.000,800.000,1188.876,800.000,800.000,800.000,800.000
1722355498.0659108,4831.743,4802.126,4831.772,800.000,4831.773,800.000,4831.759,800.000,4831.762,800.000,4831.784,800.000,4831.767,800.000,4831.772,800.000,3609.115,800.000,800.000,1119.786,800.000,800.000,800.000,800.000
1722355499.0847476,4799.975,4800.018,4799.987,800.000,4800.000,800.000,4800.000,800.000,4800.000,800.000,4800.000,800.000,4800.000,800.000,4800.012,4820.585,3592.229,800.000,800.000,1057.550,800.000,800.000,800.000,800.000
1722355500.1037548,4709.463,4762.885,4709.433,800.000,4709.446,800.000,4709.445,800.000,4709.422,800.000,4709.445,800.000,4709.441,800.000,4709.440,800.000,3690.204,800.000,800.000,1403.504,800.000,800.000,800.000,800.000
1722355501.123752,3063.037,3024.448,3063.082,800.000,3063.077,800.000,3063.099,800.000,3063.077,800.000,3063.069,800.000,3063.077,800.000,3063.081,800.000,2616.606,800.000,800.000,1072.834,800.000,800.000,800.000,800.000
1722355502.1436837,3100.007,3099.984,3100.000,800.000,3100.007,800.000,3099.992,800.000,3100.007,800.000,3100.007,800.000,3099.992,800.000,3100.000,800.000,2654.026,800.000,800.000,2698.787,800.000,800.000,800.000,800.000
1722355503.1637528,3100.000,3100.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,2608.088,800.000,800.000,1131.925,800.000,800.000,800.000,800.000
1722355504.183765,3099.992,3100.005,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,3100.148,3099.992,800.000,3099.992,800.000,3100.007,800.000,2621.560,800.000,800.000,998.886,800.000,800.000,800.000,800.000
1722355505.2037845,3100.000,3099.984,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,2620.470,800.000,800.000,1261.173,1890.163,800.000,800.000,800.000
1722355506.2236776,3100.000,3197.340,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.007,800.000,3099.992,800.000,3100.007,800.000,3100.000,800.000,2618.310,800.000,800.000,1350.149,800.000,800.000,800.000,800.000
1722355507.2437723,3100.000,3099.992,3099.992,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,2620.398,800.000,800.000,1315.265,800.000,800.000,800.000,800.000
1722355508.2635372,3100.000,3100.005,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,2660.912,800.000,800.000,1138.253,800.000,800.000,800.000,800.000
1722355509.2834086,3100.000,3100.005,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,2659.000,800.000,800.000,1363.588,800.000,800.000,800.000,800.000
1722355510.3035562,3099.992,3100.000,3100.007,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3099.992,800.000,2655.129,800.000,800.000,1317.572,800.000,800.000,800.000,800.000
1722355511.3232753,3099.992,3100.015,3100.007,800.000,3099.992,800.000,3100.000,800.000,3100.007,800.000,3100.007,800.000,3100.000,800.000,3100.007,800.000,2658.054,800.000,800.000,1337.689,800.000,800.000,800.000,800.000
1722355512.3404434,3100.007,3099.988,3100.007,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3099.992,800.000,3100.000,800.000,3100.007,800.000,2638.210,800.000,800.000,1015.673,800.000,800.000,800.000,800.000
1722355513.3568945,3100.007,3100.000,3100.007,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.007,800.000,800.000,800.000,800.000,1162.279,800.000,800.000,800.000,800.000
1722355514.3731217,3100.007,3099.986,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3099.992,800.000,800.000,800.000,1305.315,1218.384,800.000,800.000,800.000,800.000
1722355515.389206,3100.000,3099.987,3099.992,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,800.000,800.000,1222.494,1182.900,800.000,800.000,800.000,800.000
1722355516.4051692,3100.000,3099.987,3100.007,800.000,3100.000,800.000,3100.007,800.000,3099.992,800.000,3100.007,800.000,3100.007,800.000,3100.000,800.000,800.000,800.000,1037.914,1041.341,800.000,800.000,800.000,800.000
1722355517.4212403,3099.992,3100.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,800.000,800.000,800.000,1159.138,800.000,800.000,800.000,800.000
1722355518.4369402,3100.000,3099.989,3100.007,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,3160.595,3100.000,800.000,800.000,800.000,800.000,1046.777,800.000,800.000,800.000,800.000
1722355519.4525423,3100.000,3099.989,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.007,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,800.000,800.000,800.000,1201.688,800.000,800.000,800.000,800.000
1722355520.4676526,3100.000,3099.990,3100.000,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.007,800.000,3099.992,800.000,800.000,800.000,800.000,1730.104,800.000,800.000,800.000,800.000
1722355521.483278,3099.992,3099.988,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,800.000,800.000,800.000,1178.572,800.000,800.000,800.000,800.000
1722355522.499393,3099.992,3099.980,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3099.992,800.000,3099.992,800.000,800.000,800.000,800.000,1805.621,800.000,800.000,800.000,800.000
1722355523.5155249,3100.000,3099.990,3099.992,3100.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,800.000,800.000,800.000,1706.442,800.000,800.000,800.000,800.000
1722355524.5314834,3100.000,3099.990,3100.000,800.000,3099.992,800.000,3100.007,800.000,3099.992,800.000,3100.000,800.000,3100.007,800.000,3100.007,800.000,2437.310,800.000,800.000,1699.132,800.000,800.000,800.000,800.000
1722355525.5470872,3100.000,3100.011,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3099.992,800.000,3099.992,800.000,800.000,800.000,800.000,1572.858,800.000,800.000,800.000,800.000
1722355526.5619707,3100.000,3100.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,2331.170,2361.505,800.000,1079.474,800.000,800.000,800.000,800.000
1722355527.577888,3100.000,3100.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,800.000,800.000,800.000,1573.874,800.000,800.000,800.000,800.000
1722355528.5940318,3100.000,3100.013,3100.007,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,800.000,800.000,800.000,1150.199,800.000,800.000,800.000,800.000
1722355529.6099772,3100.023,3100.013,3100.000,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,800.000,800.000,800.000,1068.255,800.000,800.000,800.000,800.000
1722355530.625106,3100.007,3099.989,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3099.992,800.000,3099.992,800.000,3100.000,800.000,800.000,800.000,800.000,1533.950,800.000,800.000,800.000,800.000
1722355531.6411116,3099.992,3100.013,3100.000,800.000,3100.007,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,800.000,800.000,800.000,1436.676,800.000,2087.713,800.000,800.000
1722355532.6572347,3100.000,3099.986,3100.007,800.000,3099.992,800.000,3099.992,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,800.000,800.000,800.000,985.895,800.000,800.000,800.000,800.000
1722355533.6734314,3100.007,3099.986,3100.007,800.000,3099.992,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,800.000,800.000,800.000,1742.044,800.000,798.599,800.000,800.000
1722355534.6895025,3100.007,3100.000,3099.992,800.000,3099.992,800.000,3099.992,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3099.992,800.000,800.000,800.000,800.000,1117.203,800.000,800.000,800.000,800.000
1722355535.7057986,3099.976,3099.974,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,800.000,800.000,800.000,1326.116,800.000,800.000,800.000,800.000
1722355536.7219057,3100.000,3099.986,3100.007,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,800.000,800.000,800.000,1150.854,800.000,800.000,800.000,800.000
1722355537.7386038,3146.795,3150.251,3146.854,800.000,3146.879,800.000,3146.874,800.000,3146.858,800.000,3146.856,800.000,3146.867,800.000,3146.868,800.000,800.000,800.000,800.000,1313.720,800.000,800.000,800.000,800.000
1722355538.7553828,3100.000,3100.010,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3099.992,800.000,3100.000,800.000,800.000,800.000,800.000,1666.685,800.000,800.000,800.000,800.000
1722355539.7714217,3100.000,3100.009,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3100.007,800.000,3100.007,800.000,800.000,800.000,800.000,1736.410,800.000,800.000,800.000,800.000
1722355540.7876623,3100.000,3099.990,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,800.000,800.000,800.000,1780.594,800.000,800.000,800.000,800.000
1722355541.8038287,3100.007,3100.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,800.000,800.000,800.000,1124.106,800.000,800.000,800.000,800.000
1722355542.8198607,3100.007,3099.988,3100.007,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,800.000,800.000,800.000,1278.961,800.000,800.000,800.000,800.000
1722355543.8361716,3100.000,3099.989,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.007,800.000,800.000,800.000,800.000,1067.397,800.000,800.000,800.000,800.000
1722355544.8523884,3100.007,3099.988,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,800.000,800.000,800.000,1095.438,800.000,800.000,800.000,800.000
1722355545.8684375,3100.000,3099.987,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3099.992,800.000,800.000,800.000,800.000,1067.845,800.000,800.000,800.000,800.000
1722355546.8845627,3100.007,3099.975,3100.007,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,800.000,800.000,800.000,1096.360,800.000,800.000,800.000,800.000
1722355547.900112,3100.000,3100.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,800.000,800.000,800.000,1537.887,800.000,800.000,800.000,800.000
1722355548.9154277,3100.000,3100.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.007,800.000,3099.992,800.000,3100.007,800.000,3100.000,800.000,800.000,800.000,800.000,1647.654,800.000,800.000,800.000,800.000
1722355549.9313684,3099.992,3100.010,3099.992,3109.848,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,800.000,800.000,800.000,1776.234,800.000,800.000,800.000,800.000
1722355550.9473917,3099.992,3100.010,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,800.000,800.000,800.000,1630.022,800.000,800.000,800.000,800.000
1722355551.9635549,3100.000,3099.980,3099.992,800.000,3100.007,800.000,3100.007,800.000,3099.992,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,800.000,800.000,800.000,1385.480,800.000,800.000,800.000,800.000
