time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722363484.1984138,50,20000,57000,57000,26050,27050,35050,24000,55050,45050
1722363485.214059,50,20000,57000,57000,26050,26050,35050,24000,57050,45050
1722363486.2299244,50,20000,57000,57000,26050,27050,35050,24000,57050,45050
1722363487.2456656,50,20000,57000,57000,26050,27050,36050,24000,57050,45050
1722363488.26126,50,20000,56000,56000,26050,27050,36050,24000,57050,45050
1722363489.2768435,50,20000,69000,69000,26050,27050,35050,24000,56050,45050
1722363490.2909274,50,20000,87000,87000,26050,27050,35050,24000,77050,45050
1722363491.304852,50,20000,92000,92000,26050,26050,35050,24000,91050,45050
1722363492.3189337,50,20000,94000,94000,26050,27050,35050,24000,93050,45050
1722363493.3334005,50,20000,96000,96000,26050,27050,35050,24000,95050,45050
1722363494.3469284,50,20000,96000,96000,26050,26050,35050,24000,95050,45050
1722363495.3606741,50,20000,96000,96000,26050,26050,36050,24000,96050,46050
1722363496.3746474,50,20000,97000,97000,26050,26050,35050,24000,96050,46050
1722363497.3891573,50,20000,80000,80000,26050,27050,36050,24000,80050,46050
1722363498.402931,50,20000,80000,80000,26050,26050,36050,24000,79050,46050
1722363499.4170818,50,20000,79000,79000,26050,26050,35050,24000,79050,46050
1722363500.4309325,50,20000,78000,78000,26050,26050,35050,24000,78050,46050
1722363501.4454203,50,20000,80000,80000,26050,26050,35050,24000,79050,46050
1722363502.4589329,50,20000,79000,79000,26050,26050,35050,24000,78050,46050
1722363503.4731166,50,20000,78000,78000,26050,27050,35050,24000,78050,46050
1722363504.4869218,50,20000,79000,79000,26050,26050,35050,24000,78050,46050
1722363505.501411,50,20000,80000,80000,26050,26050,35050,24000,78050,45050
1722363506.51493,50,20000,79000,79000,26050,26050,35050,24000,79050,46050
1722363507.529383,50,20000,79000,79000,26050,26050,35050,24000,79050,45050
1722363508.5425735,50,20000,79000,79000,26050,26050,35050,26000,78050,45050
1722363509.5568752,50,20000,78000,78000,26050,26050,35050,26000,78050,45050
1722363510.5709221,50,20000,78000,78000,26050,26050,35050,24000,78050,45050
