time,intel-rapl-mmio:0,intel-rapl:0
1722379807.7919002,5572250322,5572250322
1722379808.8065808,5611291482,5611291482
1722379809.8215084,5650372009,5650372009
1722379810.8363314,5689711874,5689711874
1722379811.8515213,5729033978,5729033978
1722379812.8661957,5768470462,5768470462
1722379813.8808215,5807771997,5807771997
1722379814.895452,5847212814,5847212814
1722379815.9102848,5886652349,5886652349
1722379816.925254,5926234889,5926234889
1722379817.939901,5965921189,5965921189
1722379818.954686,6005696539,6005696539
1722379819.9689512,6045465480,6045465480
1722379820.9838016,6085446457,6085446457
1722379821.9983912,6125099676,6125099676
1722379823.0130498,6164710109,6164710109
1722379824.0277557,6204318772,6204318772
1722379825.0422702,6243754828,6243754828
1722379826.057485,6283440823,6283440823
1722379827.0723205,6323084520,6323084520
1722379828.0875196,6362550606,6362550606
1722379829.1025882,6402147672,6402147672
1722379830.1175098,6441672718,6441672718
1722379831.1319182,6481154245,6481154245
1722379832.147049,6520946624,6520946624
1722379833.1614804,6560437245,6560437245
1722379834.1762419,6599917735,6599917735
1722379835.1913123,6639516755,6639516755
1722379836.2065017,6678991995,6678991995
1722379837.221124,6718648998,6718648998
1722379838.235751,6758567170,6758567170
1722379839.250575,6798280081,6798280081
1722379840.265504,6838286143,6838321238
1722379841.2800088,6878448638,6878448638
1722379842.2948189,6918503101,6918503101
1722379843.3099444,6958480294,6958480294
1722379844.3245525,6998653348,6998653348
1722379845.3394759,7039111130,7039111130
1722379846.3544784,7079414188,7079414188
1722379847.3695593,7119783531,7119783531
1722379848.3844604,7160224467,7160224467
1722379849.399552,7200700316,7200700316
1722379850.4142992,7240962481,7240962481
1722379851.4293084,7281398107,7281398107
1722379852.4436533,7321799371,7321799371
1722379853.4583802,7362237927,7362237927
1722379854.473314,7402727631,7402727631
1722379855.487961,7443182605,7443182605
1722379856.5028524,7483786444,7483786444
1722379857.5176117,7524111170,7524111170
1722379858.532348,7564577436,7564577436
1722379859.5466304,7605085816,7605085816
1722379860.5611289,7645330403,7645330403
1722379861.5754073,7685827064,7685827064
1722379862.5903447,7726379817,7726379817
1722379863.6055179,7766844435,7766844435
1722379864.6204085,7807200045,7807200045
1722379865.6351578,7847835378,7847835378
1722379866.6499982,7888483711,7888483711
1722379867.6651053,7929153712,7929153712
1722379868.6800053,7969786543,7969786543
1722379869.6945558,8010555298,8010555298
1722379870.7090306,8051370074,8051370074
1722379871.7243924,8092253270,8092253270
1722379872.738887,8133068046,8133068046
1722379873.7536752,8173929147,8173929147
1722379874.7683752,8214753628,8214753628
1722379875.783083,8255606429,8255606429
1722379876.7974446,8296454102,8296454102
1722379877.8102348,8337202838,8337202838
1722379878.823237,8377897253,8377897253
1722379879.836823,8418596551,8418596551
1722379880.8500376,8459436839,8459436839
1722379881.8631604,8500135222,8500190214
1722379882.8773437,8540992844,8540992844
1722379883.8919158,8581867129,8581867129
1722379884.906798,8622730061,8622730061
1722379885.920993,8663579871,8663579871
1722379886.9357436,8704510980,8704510980
1722379887.9503803,8745422680,8745422680
1722379888.9647365,8786322721,8786322721
1722379889.9795625,8827312790,8827312790
1722379890.994262,8868256227,8868256227
1722379892.0087063,8909187336,8909187336
1722379893.0234506,8950124609,8950124609
1722379894.0387561,8991092827,8991092827
1722379895.0531778,9032219248,9032219248
1722379896.068085,9073177273,9073177273
