time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722379807.7781165,50,20000,57000,57000,27050,27050,33050,27000,39050,34050
1722379808.793271,50,20000,58000,58000,27050,27050,33050,24000,55050,34050
1722379809.807945,50,20000,60000,60000,26050,27050,33050,24000,58050,35050
1722379810.8228645,50,20000,60000,60000,26050,27050,33050,24000,59050,35050
1722379811.837687,50,20000,58000,58000,26050,27050,33050,24000,59050,35050
1722379812.8528771,50,20000,61000,61000,26050,27050,33050,24000,60050,35050
1722379813.8675575,50,20000,60000,60000,26050,27050,33050,24000,60050,35050
1722379814.8821828,50,20000,62000,62000,26050,27050,33050,24000,61050,36050
1722379815.896813,50,20000,62000,62000,26050,27050,33050,24000,61050,36050
1722379816.911637,50,20000,61000,61000,26050,27050,33050,24000,61050,36050
1722379817.9266086,50,20000,62000,62000,26050,27050,33050,24000,61050,36050
1722379818.9412508,50,20000,62000,62000,26050,27050,33050,24000,61050,36050
1722379819.9560444,50,20000,62000,62000,26050,27050,34050,24000,62050,36050
1722379820.9703202,50,20000,62000,62000,26050,27050,33050,24000,62050,37050
1722379821.9851654,50,20000,62000,62000,26050,27050,33050,24000,62050,37050
1722379822.9997513,50,20000,62000,62000,26050,27050,33050,24000,62050,37050
1722379824.0144048,50,20000,63000,63000,26050,27050,33050,24000,63050,37050
1722379825.0291216,50,20000,62000,62000,26050,27050,33050,24000,63050,37050
1722379826.043627,50,20000,62000,62000,26050,27050,34050,24000,63050,37050
1722379827.058855,50,20000,63000,63000,26050,27050,33050,24000,63050,37050
1722379828.0736692,50,20000,63000,63000,26050,27050,34050,24000,63050,37050
1722379829.0888777,50,20000,63000,63000,26050,27050,33050,24000,63050,37050
1722379830.1039526,50,20000,63000,63000,26050,27050,33050,24000,64050,37050
1722379831.1188717,50,20000,63000,63000,26050,27050,33050,24000,64050,37050
1722379832.133278,50,20000,65000,65000,26050,27050,33050,24000,64050,37050
1722379833.148414,50,20000,66000,65000,26050,27050,33050,24000,64050,38050
1722379834.1628404,50,20000,65000,65000,26050,27050,33050,24000,64050,38050
1722379835.177603,50,20000,65000,65000,26050,27050,33050,24000,64050,38050
1722379836.1926622,50,20000,65000,65000,26050,27050,33050,24000,64050,38050
1722379837.2078538,50,20000,65000,65000,26050,27050,33050,24000,65050,38050
1722379838.2224832,50,20000,66000,66000,26050,27050,33050,24000,65050,38050
1722379839.2371187,50,20000,62000,62000,26050,27050,33050,24000,65050,38050
1722379840.2519295,50,20000,63000,63000,26050,27050,33050,24000,65050,38050
1722379841.266862,50,20000,65000,65000,26050,27050,33050,24000,65050,38050
1722379842.2813687,50,20000,66000,66000,26050,27050,33050,24000,66050,38050
1722379843.296184,50,20000,67000,67000,26050,26050,33050,24000,65050,38050
1722379844.3112988,50,20000,66000,66000,26050,27050,33050,24000,66050,38050
1722379845.3259208,50,20000,67000,67000,26050,27050,33050,24000,66050,38050
1722379846.3408704,50,20000,67000,67000,26050,26050,33050,24000,66050,38050
1722379847.3558295,50,20000,67000,67000,26050,27050,33050,24000,66050,38050
1722379848.3709292,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379849.385824,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379850.400909,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379851.4156725,50,20000,67000,67000,26050,26050,33050,24000,67050,39050
1722379852.4306705,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379853.445005,50,20000,67000,67000,26050,26050,33050,24000,67050,39050
1722379854.459739,50,20000,68000,68000,26050,27050,33050,24000,67050,39050
1722379855.4746764,50,20000,68000,68000,26050,26050,33050,24000,68050,39050
1722379856.48932,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379857.504207,50,20000,68000,68000,26050,27050,33050,24000,68050,39050
1722379858.5189753,50,20000,66000,66000,26050,27050,33050,24000,68050,39050
1722379859.5336978,50,20000,68000,68000,26050,27050,33050,24000,68050,39050
1722379860.5479906,50,20000,68000,68000,26050,26050,33050,24000,68050,39050
1722379861.5624824,50,20000,68000,68000,26050,26050,33050,24000,68050,39050
1722379862.5767696,50,20000,68000,68000,26050,27050,33050,24000,68050,39050
1722379863.591709,50,20000,70000,70000,26050,26050,33050,24000,68050,40050
1722379864.6068816,50,20000,68000,68000,26050,26050,33050,24000,68050,40050
1722379865.621769,50,20000,70000,70000,26050,26050,33050,24000,69050,40050
1722379866.6365232,50,20000,70000,70000,26050,26050,33050,24000,69050,40050
1722379867.6513612,50,20000,70000,70000,26050,26050,33050,24000,69050,40050
1722379868.666463,50,20000,70000,70000,26050,26050,33050,24000,69050,40050
1722379869.6813633,50,20000,70000,70000,26050,26050,33050,24000,69050,40050
1722379870.6959214,50,20000,71000,71000,26050,26050,33050,24000,69050,40050
1722379871.7103946,50,20000,70000,70000,26050,27050,33050,24000,69050,40050
1722379872.7257588,50,20000,70000,70000,26050,26050,33050,24000,69050,40050
1722379873.7402456,50,20000,71000,71000,26050,27050,33050,24000,70050,40050
1722379874.755034,50,20000,70000,70000,26050,26050,33050,24000,70050,40050
1722379875.7697272,50,20000,71000,71000,26050,26050,33050,24000,70050,40050
