time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722369922.8314433,50,20000,57000,57000,24050,24050,32050,24000,39050,36050
1722369923.8452556,50,20000,60000,60000,24050,24050,32050,21000,56050,36050
1722369924.858866,50,20000,58000,58000,24050,24050,32050,21000,58050,36050
1722369925.871659,50,20000,60000,60000,24050,24050,32050,21000,58050,37050
1722369926.884674,50,20000,60000,60000,24050,24050,32050,21000,59050,37050
1722369927.8983743,50,20000,60000,60000,24050,24050,32050,21000,59050,37050
1722369928.9116817,50,20000,60000,60000,24050,24050,32050,21000,60050,37050
1722369929.9250908,50,20000,61000,61000,24050,24050,32050,21000,60050,37050
1722369930.938931,50,20000,61000,61000,24050,24050,31050,21000,60050,37050
1722369931.9518676,50,20000,61000,61000,24050,24050,31050,21000,61050,38050
1722369932.964273,50,20000,61000,61000,24050,24050,32050,21000,60050,38050
1722369933.9779117,50,20000,62000,62000,24050,24050,32050,21000,61050,38050
1722369934.9914734,50,20000,61000,61000,24050,24050,31050,21000,61050,38050
1722369936.0040472,50,20000,62000,62000,24050,24050,32050,21000,61050,38050
1722369937.0170002,50,20000,62000,62000,24050,24050,32050,21000,61050,38050
1722369938.0305505,50,20000,62000,62000,24050,24050,31050,21000,61050,38050
1722369939.043573,50,20000,63000,63000,24050,24050,32050,21000,62050,38050
1722369940.0567448,50,20000,63000,63000,24050,24050,32050,21000,62050,38050
1722369941.07066,50,20000,63000,63000,24050,24050,31050,21000,62050,38050
1722369942.0854063,50,20000,62000,62000,24050,24050,31050,21000,62050,38050
1722369943.0998259,50,20000,63000,63000,24050,24050,31050,21000,62050,39050
1722369944.1145144,50,20000,61000,61000,24050,24050,31050,21000,62050,39050
1722369945.1293638,50,20000,61000,61000,24050,24050,31050,21000,62050,39050
1722369946.1445594,50,20000,63000,63000,24050,24050,31050,21000,63050,39050
1722369947.159475,50,20000,63000,63000,24050,24050,32050,21000,63050,39050
1722369948.174011,50,20000,65000,65000,24050,24050,32050,21000,63050,39050
1722369949.1887236,50,20000,63000,63000,24050,24050,32050,21000,63050,39050
1722369950.203593,50,20000,63000,63000,24050,24050,31050,21000,63050,39050
1722369951.2189877,50,20000,63000,63000,24050,24050,32050,21000,63050,39050
1722369952.2337806,50,20000,65000,65000,24050,24050,32050,21000,63050,39050
