time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1722374896.2278187,800.000,4162.873,800.000,800.000,800.000,800.000,800.000,800.000,5136.580,800.000,4802.036,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,828.696,800.000,800.000,800.000,800.000
1722374897.2428958,800.000,4713.818,800.000,800.000,800.000,800.000,800.000,800.000,5169.603,800.000,4876.442,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1071.306,800.000,800.000,800.000,800.000
1722374898.2569866,800.000,5044.525,800.000,800.000,800.000,800.000,800.000,800.000,5171.156,800.000,4653.036,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,960.611,800.000,800.000,800.000,800.000
1722374899.271594,3078.504,5019.317,800.000,800.000,800.000,800.000,800.000,800.000,5161.075,800.000,4881.509,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,944.973,2354.330,800.000,800.000,800.000
1722374900.286598,800.000,4984.257,800.000,800.000,800.000,800.000,800.000,800.000,5169.775,800.000,4620.104,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,961.316,800.000,800.000,800.000,800.000
1722374901.3017638,800.563,5066.984,800.000,800.000,800.000,800.000,800.000,800.000,5181.730,800.000,4372.993,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1009.357,800.000,800.000,800.000,800.000
1722374902.3165548,800.275,5067.471,800.000,800.000,800.000,800.000,800.000,800.000,5173.851,800.000,4844.764,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1023.652,800.000,800.000,800.000,800.000
1722374903.3312528,2744.652,4949.337,800.000,800.000,800.000,800.000,800.000,800.000,5163.253,800.000,4796.755,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,995.172,800.000,800.000,800.000,800.000
1722374904.3459518,800.000,5034.263,800.000,800.000,800.000,800.000,800.000,800.000,5177.457,800.000,4628.849,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,989.624,800.000,800.000,800.000,800.000
1722374905.3608587,5100.000,5068.880,800.000,800.000,800.000,800.000,800.000,800.000,5175.804,800.000,4635.411,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,969.510,800.000,800.000,800.000,800.000
1722374906.3753505,800.238,4980.535,800.926,800.000,800.000,800.000,800.000,800.000,5170.618,800.000,4990.920,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,827.686,800.000,800.000,800.000,800.000
