time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722375701.965829,50,20000,57000,57000,26050,26050,33050,27000,37050,35050
1722375702.9803722,50,20000,60000,60000,26050,26050,33050,24000,54050,35050
1722375703.9954808,50,20000,60000,60000,26050,26050,33050,24000,58050,35050
1722375705.0098205,50,20000,57000,57000,26050,26050,33050,24000,59050,36050
1722375706.024399,50,20000,60000,60000,26050,26050,33050,24000,60050,36050
1722375707.0387504,50,20000,61000,61000,26050,26050,33050,23000,61050,36050
1722375708.053286,50,20000,61000,61000,26050,26050,33050,24000,61050,36050
1722375709.0672874,50,20000,62000,62000,26050,26050,33050,24000,61050,36050
1722375710.0818799,50,20000,61000,61000,26050,26050,34050,23000,61050,37050
1722375711.0966203,50,20000,61000,61000,26050,26050,34050,23000,61050,37050
1722375712.1114006,50,20000,62000,62000,26050,26050,33050,23000,62050,37050
1722375713.1261148,50,20000,62000,62000,26050,26050,33050,23000,62050,37050
1722375714.140427,50,20000,62000,62000,26050,26050,34050,23000,62050,37050
1722375715.1550314,50,20000,63000,62000,26050,26050,34050,24000,62050,37050
1722375716.170154,50,20000,62000,62000,26050,26050,33050,23000,63050,37050
1722375717.1850502,50,20000,62000,62000,26050,26050,33050,23000,62050,37050
1722375718.1994457,50,20000,62000,62000,26050,26050,33050,23000,63050,38050
1722375719.2143805,50,20000,61000,61000,26050,26050,33050,23000,63050,38050
1722375720.2291043,50,20000,63000,65000,26050,26050,33050,23000,63050,38050
1722375721.2436867,50,20000,63000,63000,26050,26050,33050,23000,63050,38050
1722375722.2586071,50,20000,65000,65000,26050,26050,33050,23000,63050,38050
1722375723.2733965,50,20000,63000,63000,26050,26050,33050,23000,64050,38050
1722375724.2880611,50,20000,65000,65000,26050,26050,33050,23000,64050,38050
1722375725.302739,50,20000,65000,65000,26050,26050,33050,23000,64050,38050
1722375726.3173473,50,20000,65000,65000,26050,26050,33050,23000,64050,38050
1722375727.331842,50,20000,65000,65000,26050,26050,33050,23000,65050,38050
1722375728.3468306,50,20000,65000,65000,26050,26050,33050,23000,65050,38050
1722375729.3612795,50,20000,65000,65000,26050,26050,33050,23000,65050,38050
1722375730.3759863,50,20000,65000,65000,26050,26050,33050,23000,65050,38050
1722375731.3906496,50,20000,65000,65000,26050,26050,33050,23000,66050,38050
1722375732.4055765,50,20000,63000,63000,26050,26050,33050,23000,66050,39050
