time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722362852.0154755,50,20000,59000,59000,27050,27050,36050,25000,55050,45050
1722362853.0311306,50,20000,56000,56000,27050,27050,35050,25000,57050,45050
1722362854.0465581,50,20000,57000,57000,27050,27050,35050,25000,57050,45050
1722362855.0622318,50,20000,57000,57000,27050,27050,35050,25000,57050,45050
1722362856.0777693,50,20000,57000,56000,27050,27050,36050,25000,57050,45050
1722362857.0936391,50,20000,69000,69000,27050,27050,35050,25000,57050,45050
1722362858.1084762,50,20000,88000,88000,27050,27050,35050,25000,67050,45050
1722362859.122464,50,20000,93000,93000,27050,27050,35050,25000,84050,45050
1722362860.136548,50,20000,95000,95000,27050,27050,35050,25000,93050,46050
1722362861.1506894,50,20000,96000,96000,27050,27050,36050,25000,94050,46050
1722362862.1646883,50,20000,96000,96000,27050,27050,35050,25000,95050,46050
1722362863.1784675,50,20000,96000,96000,27050,27050,36050,25000,96050,46050
1722362864.1924508,50,20000,95000,95000,27050,27050,36050,25000,97050,46050
1722362865.2069328,50,20000,82000,82000,27050,27050,35050,25000,93050,46050
1722362866.220635,50,20000,81000,81000,27050,27050,35050,25000,80050,46050
1722362867.2348826,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362868.2491162,50,20000,80000,80000,27050,27050,35050,25000,79050,46050
1722362869.262923,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362870.2770197,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362871.2909255,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362872.3050253,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362873.3189204,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362874.3333092,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362875.3469305,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362876.3610616,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362877.3749204,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362878.3890984,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362879.4029224,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362880.4170117,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362881.4309263,50,20000,81000,81000,27050,27050,36050,25000,79050,46050
1722362882.4452806,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362883.4589214,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362884.4730153,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362885.4869206,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362886.5011063,50,20000,79000,79000,27050,27050,35050,25000,79050,46050
1722362887.5149207,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362888.5284286,50,20000,78000,78000,27050,27050,36050,25000,78050,46050
1722362889.5429244,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362890.557408,50,20000,78000,78000,27050,27050,36050,25000,78050,46050
1722362891.5709214,50,20000,79000,79000,27050,27050,35050,25000,79050,46050
1722362892.5850842,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362893.5989256,50,20000,79000,79000,27050,27050,35050,25000,79050,46050
1722362894.6130168,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362895.6269205,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362896.6411817,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362897.6549258,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362898.669155,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362899.682933,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362900.6969872,50,20000,79000,79000,27050,27050,35050,25000,79050,46050
1722362901.7108352,50,20000,80000,80000,27050,27050,35050,25000,79050,46050
1722362902.7253487,50,20000,80000,80000,27050,27050,35050,25000,79050,46050
1722362903.7389207,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362904.753471,50,20000,80000,80000,27050,27050,35050,25000,79050,46050
1722362905.7669244,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362906.781758,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362907.794924,50,20000,81000,81000,27050,27050,35050,25000,79050,46050
1722362908.8091457,50,20000,79000,79000,27050,27050,35050,25000,79050,46050
1722362909.8229244,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362910.8371658,50,20000,80000,80000,27050,27050,35050,25000,79050,46050
1722362911.8509266,50,20000,79000,79000,27050,27050,35050,25000,79050,46050
1722362912.8652973,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362913.8789225,50,20000,78000,78000,27050,27050,35050,25000,79050,46050
1722362914.8932774,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362915.9069235,50,20000,78000,78000,27050,27050,36050,25000,78050,46050
1722362916.9211488,50,20000,80000,80000,27050,27050,36050,25000,78050,46050
1722362917.9349313,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362918.9496706,50,20000,80000,80000,27050,27050,35050,25000,79050,46050
1722362919.9629245,50,20000,79000,79000,27050,27050,35050,25000,79050,46050
1722362920.9775379,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362921.9909325,50,20000,79000,79000,27050,27050,36050,25000,78050,46050
1722362923.0055602,50,20000,80000,80000,27050,27050,35050,25000,79050,46050
1722362924.0189438,50,20000,78000,78000,27050,27050,35050,25000,78050,46050
1722362925.0342872,50,20000,79000,79000,27050,27050,36050,25000,78050,46050
1722362926.048217,50,20000,81000,80000,27050,27050,36050,25000,79050,46050
1722362927.0622437,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362928.076399,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362929.0904124,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362930.1041727,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362931.117862,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362932.1309342,50,20000,79000,79000,27050,27050,36050,25000,78050,46050
1722362933.1453428,50,20000,78000,78000,27050,27050,35050,25000,79050,46050
1722362934.1589305,50,20000,80000,80000,27050,27050,35050,25000,78050,46050
1722362935.172946,50,20000,80000,80000,27050,27050,36050,25000,78050,46050
1722362936.18693,50,20000,78000,78000,27050,27050,36050,25000,78050,46050
1722362937.2011151,50,20000,78000,78000,27050,27050,36050,25000,78050,46050
1722362938.2149312,50,20000,78000,78000,27050,27050,36050,25000,78050,46050
1722362939.228883,50,20000,80000,80000,27050,27050,36050,25000,78050,46050
1722362940.2429364,50,20000,78000,78000,27050,27050,36050,25000,78050,46050
1722362941.2575982,50,20000,80000,80000,27050,27050,36050,25000,78050,46050
1722362942.2719262,50,20000,79000,79000,27050,27050,35050,25000,78050,46050
1722362943.2859523,50,20000,79000,79000,27050,27050,36050,25000,78050,46050
1722362944.3000624,50,20000,79000,79000,27050,27050,36050,25000,78050,46050
1722362945.3142104,50,20000,79000,79000,27050,27050,35050,25000,78050,46050
1722362946.32839,50,20000,79000,79000,27050,27050,36050,25000,78050,46050
1722362947.3427207,50,20000,80000,80000,27050,27050,36050,25000,78050,46050
1722362948.3569448,50,20000,79000,79000,27050,27050,36050,25000,78050,46050
1722362949.370478,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362950.384576,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362951.3989,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362952.413283,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362953.4269302,50,20000,78000,78000,27050,27050,35050,25000,78050,46050
1722362954.441501,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362955.4549296,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362956.469218,50,20000,80000,80000,27050,27050,35050,25000,79050,46050
1722362957.482931,50,20000,80000,80000,27050,27050,35050,25000,79050,46050
1722362958.4972534,50,20000,79000,79000,27050,27050,35050,25000,79050,46050
1722362959.510927,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362960.5252945,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362961.5389352,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362962.5526943,50,20000,78000,78000,27050,27050,36050,27000,79050,46050
1722362963.5669312,50,20000,79000,79000,27050,27050,36050,27000,79050,46050
1722362964.5807102,50,20000,80000,80000,27050,27050,35050,28000,79050,46050
1722362965.5942626,50,20000,80000,80000,27050,27050,36050,28000,79050,46050
1722362966.608551,50,20000,80000,80000,27050,27050,35050,27000,79050,46050
1722362967.6214826,50,20000,79000,79000,27050,27050,36050,28000,79050,46050
1722362968.6345558,50,20000,81000,81000,27050,27050,35050,28000,79050,46050
1722362969.6481116,50,20000,78000,78000,27050,27050,36050,27000,79050,46050
1722362970.6622155,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362971.6761684,50,20000,78000,78000,27050,27050,36050,27000,79050,46050
1722362972.6900382,50,20000,79000,79000,27050,27050,36050,27000,79050,46050
1722362973.7044055,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362974.7185047,50,20000,79000,79000,27050,27050,36050,25000,79050,46050
1722362975.7323434,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362976.7468257,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362977.7607687,50,20000,78000,78000,27050,27050,36050,25000,79050,46050
1722362978.7748969,50,20000,80000,80000,27050,27050,35050,28000,79050,46050
1722362979.7886727,50,20000,78000,78000,27050,27050,35050,28000,79050,46050
1722362980.802193,50,20000,78000,78000,27050,27050,36050,28000,79050,46050
1722362981.8163736,50,20000,79000,79000,27050,27050,36050,26000,79050,46050
1722362982.8307297,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
1722362983.845293,50,20000,78000,78000,27050,27050,35050,25000,79050,46050
1722362984.8589332,50,20000,80000,80000,27050,27050,36050,25000,79050,46050
