time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722356005.184004,50,20000,43000,43000,24050,24050,32050,24000,36050,37050
1722356006.19852,50,20000,44000,44000,24050,24050,32050,22000,42050,37050
1722356007.2128491,50,20000,44000,44000,24050,24050,32050,22000,43050,37050
1722356008.2274778,50,20000,59000,59000,24050,24050,32050,22000,43050,37050
1722356009.2462287,50,20000,92000,92000,24050,24050,32050,22000,56050,38050
1722356010.2656648,50,20000,100000,100000,24050,24050,32050,22000,90050,39050
1722356011.284484,50,20000,100000,100000,24050,24050,32050,22000,97050,40050
1722356012.3033319,50,20000,100000,100000,24050,24050,32050,22000,99050,41050
1722356013.3218358,50,20000,100000,101000,24050,24050,32050,22000,99050,42050
1722356014.340524,50,20000,100000,100000,24050,24050,32050,22000,99050,42050
1722356015.359537,50,20000,100000,101000,24050,24050,32050,22000,100050,43050
1722356016.3782673,50,20000,100000,101000,24050,24050,32050,21000,99050,43050
1722356017.39684,50,20000,100000,100000,24050,24050,32050,21000,99050,44050
1722356018.4158347,50,20000,79000,79000,24050,24050,32050,21000,100050,44050
1722356019.4350033,50,20000,67000,67000,24050,24050,32050,21000,68050,45050
1722356020.4547772,50,20000,65000,65000,24050,24050,32050,21000,66050,44050
1722356021.4745407,50,20000,65000,65000,24050,24050,32050,21000,65050,44050
1722356022.4944043,50,20000,65000,65000,24050,24050,32050,21000,64050,44050
1722356023.5149696,50,20000,64000,64000,24050,24050,32050,21000,64050,43050
1722356024.5341609,50,20000,65000,65000,24050,24050,32050,24000,64050,43050
1722356025.553511,50,20000,64000,64000,24050,24050,32050,24000,64050,43050
1722356026.5736153,50,20000,64000,64000,24050,24050,32050,24000,64050,43050
1722356027.5934303,50,20000,65000,65000,24050,24050,32050,23000,64050,43050
1722356028.613012,50,20000,64000,64000,24050,24050,32050,22000,64050,43050
1722356029.6342406,50,20000,65000,65000,24050,24050,32050,22000,64050,43050
1722356030.6541636,50,20000,65000,65000,24050,24050,32050,22000,64050,43050
1722356031.674253,50,20000,66000,66000,24050,24050,32050,22000,64050,43050
1722356032.6946104,50,20000,65000,65000,24050,24050,32050,22000,65050,43050
1722356033.7145581,50,20000,65000,65000,24050,24050,32050,22000,65050,43050
1722356034.7336664,50,20000,66000,66000,24050,24050,32050,22000,65050,43050
1722356035.7534697,50,20000,65000,65000,24050,24050,32050,22000,65050,43050
1722356036.7708697,50,20000,66000,66000,24050,24050,32050,22000,65050,43050
1722356037.786781,50,20000,66000,66000,24050,24050,32050,22000,66050,43050
1722356038.8028588,50,20000,66000,66000,24050,24050,32050,22000,66050,43050
1722356039.8188634,50,20000,66000,66000,24050,24050,32050,22000,66050,43050
1722356040.8348632,50,20000,66000,66000,24050,24050,31050,22000,66050,43050
1722356041.8508627,50,20000,66000,66000,24050,24050,32050,21000,66050,43050
1722356042.8668628,50,20000,66000,66000,24050,24050,32050,21000,66050,43050
1722356043.8828638,50,20000,67000,67000,24050,24050,32050,22000,66050,43050
1722356044.8988588,50,20000,67000,67000,24050,24050,32050,21000,67050,43050
1722356045.9148622,50,20000,67000,67000,24050,24050,32050,21000,67050,43050
1722356046.9312737,50,20000,67000,67000,24050,24050,32050,21000,67050,43050
1722356047.946865,50,20000,67000,67000,24050,24050,32050,21000,67050,43050
1722356048.9628625,50,20000,67000,67000,24050,24050,32050,21000,67050,43050
1722356049.9788654,50,20000,68000,68000,24050,24050,31050,21000,67050,43050
1722356050.9948661,50,20000,68000,68000,24050,24050,32050,21000,67050,43050
1722356052.0108638,50,20000,67000,67000,24050,24050,31050,21000,67050,44050
1722356053.0268633,50,20000,68000,68000,24050,24050,32050,21000,68050,44050
1722356054.0428603,50,20000,67000,67000,24050,24050,32050,21000,68050,44050
1722356055.05886,50,20000,69000,69000,24050,24050,31050,21000,68050,44050
1722356056.075657,50,20000,68000,68000,24050,24050,31050,21000,68050,44050
1722356057.0908616,50,20000,68000,69000,24050,24050,32050,21000,68050,44050
1722356058.1068802,50,20000,69000,69000,24050,24050,31050,21000,68050,44050
1722356059.12441,50,20000,69000,69000,24050,24050,32050,21000,69050,44050
1722356060.1407104,50,20000,68000,68000,24050,24050,31050,21000,69050,44050
1722356061.1562235,50,20000,69000,69000,24050,24050,31050,21000,69050,44050
1722356062.1726136,50,20000,70000,70000,24050,24050,31050,21000,69050,44050
1722356063.188681,50,20000,70000,70000,24050,24050,32050,21000,69050,44050
1722356064.204444,50,20000,70000,70000,24050,24050,31050,21000,69050,44050
1722356065.2204075,50,20000,70000,70000,24050,24050,31050,21000,69050,44050
1722356066.236851,50,20000,71000,71000,24050,24050,31050,21000,69050,44050
1722356067.2522366,50,20000,70000,70000,24050,24050,31050,23000,70050,44050
1722356068.2681487,50,20000,70000,70000,24050,24050,32050,23000,70050,44050
1722356069.284458,50,20000,71000,71000,24050,24050,32050,22000,70050,45050
1722356070.3024087,50,20000,71000,71000,24050,24050,31050,22000,70050,45050
1722356071.3207219,50,20000,71000,71000,24050,24050,31050,22000,70050,45050
1722356072.3365448,50,20000,71000,71000,24050,24050,32050,22000,71050,45050
1722356073.352649,50,20000,71000,71000,24050,24050,32050,21000,71050,45050
1722356074.3686213,50,20000,71000,71000,24050,24050,32050,21000,71050,45050
1722356075.3850312,50,20000,72000,72000,24050,24050,32050,21000,71050,45050
1722356076.4049516,50,20000,71000,71000,24050,24050,32050,21000,71050,45050
1722356077.4248972,50,20000,71000,71000,24050,24050,31050,21000,71050,45050
1722356078.4449008,50,20000,72000,72000,24050,24050,32050,21000,71050,45050
1722356079.4610605,50,20000,71000,71000,24050,24050,32050,21000,71050,45050
1722356080.477107,50,20000,71000,71000,24050,24050,32050,21000,71050,45050
1722356081.4934328,50,20000,71000,71000,24050,24050,32050,21000,71050,45050
1722356082.5094922,50,20000,72000,72000,24050,24050,32050,21000,71050,45050
1722356083.525532,50,20000,71000,71000,24050,24050,32050,21000,72050,45050
1722356084.541815,50,20000,72000,72000,24050,24050,32050,21000,72050,46050
1722356085.5579193,50,20000,72000,72000,24050,24050,31050,21000,72050,46050
1722356086.574595,50,20000,72000,72000,24050,24050,32050,21000,72050,46050
1722356087.5906634,50,20000,72000,72000,24050,24050,31050,21000,72050,46050
1722356088.606864,50,20000,72000,72000,24050,24050,31050,21000,72050,46050
1722356089.6228638,50,20000,72000,72000,24050,24050,31050,21000,72050,46050
1722356090.6388607,50,20000,72000,72000,24050,24050,31050,21000,72050,46050
1722356091.6548648,50,20000,72000,72000,24050,24050,31050,21000,72050,46050
1722356092.6708643,50,20000,72000,72000,24050,24050,31050,21000,72050,46050
1722356093.6868331,50,20000,72000,72000,24050,24050,31050,21000,72050,46050
1722356094.7028646,50,20000,74000,74000,24050,24050,32050,21000,73050,46050
1722356095.7188644,50,20000,74000,74000,24050,24050,31050,21000,73050,46050
1722356096.735466,50,20000,73000,73000,24050,24050,32050,21000,73050,46050
1722356097.7508607,50,20000,74000,74000,24050,24050,32050,21000,73050,46050
1722356098.7668839,50,20000,74000,74000,24050,24050,31050,21000,73050,46050
1722356099.7828634,50,20000,74000,74000,24050,24050,31050,21000,73050,46050
1722356100.7987525,50,20000,74000,74000,24050,24050,32050,21000,73050,47050
1722356101.8145268,50,20000,74000,74000,24050,24050,32050,21000,74050,47050
1722356102.8306847,50,20000,74000,74000,24050,24050,31050,21000,73050,47050
1722356103.8466578,50,20000,74000,74000,23050,24050,31050,21000,74050,47050
1722356104.8628626,50,20000,74000,74000,24050,24050,32050,21000,74050,47050
1722356105.8788598,50,20000,74000,74000,24050,24050,31050,21000,74050,47050
1722356106.8948655,50,20000,74000,74000,24050,24050,32050,21000,74050,47050
1722356107.9133024,50,20000,75000,75000,24050,24050,31050,21000,74050,47050
1722356108.9331896,50,20000,74000,74000,24050,24050,31050,21000,74050,47050
1722356109.952765,50,20000,74000,74000,23050,24050,31050,21000,74050,47050
1722356110.9727302,50,20000,75000,75000,24050,24050,32050,21000,74050,47050
1722356111.9922903,50,20000,75000,75000,24050,24050,32050,21000,74050,47050
1722356113.0120988,50,20000,74000,74000,24050,24050,31050,21000,74050,47050
1722356114.0321739,50,20000,74000,74000,24050,24050,31050,21000,74050,47050
1722356115.0520458,50,20000,75000,75000,24050,24050,31050,21000,74050,47050
1722356116.07217,50,20000,75000,75000,24050,24050,32050,21000,74050,47050
1722356117.0925708,50,20000,76000,76000,23050,24050,31050,21000,75050,48050
1722356118.1124992,50,20000,76000,76000,24050,24050,31050,21000,75050,48050
1722356119.1325502,50,20000,76000,76000,23050,24050,31050,21000,75050,48050
1722356120.152439,50,20000,75000,75000,24050,24050,31050,21000,75050,48050
1722356121.1725252,50,20000,76000,76000,24050,24050,32050,21000,75050,48050
1722356122.1923585,50,20000,75000,75000,24050,24050,32050,21000,75050,48050
1722356123.2123027,50,20000,76000,76000,24050,24050,31050,21000,75050,48050
1722356124.2327194,50,20000,76000,76000,23050,24050,31050,21000,75050,48050
1722356125.2526467,50,20000,76000,76000,24050,24050,32050,21000,75050,48050
1722356126.272635,50,20000,76000,76000,23050,24050,32050,21000,75050,48050
1722356127.292582,50,20000,75000,75000,24050,24050,31050,21000,75050,48050
1722356128.3124826,50,20000,76000,76000,24050,24050,32050,21000,76050,48050
1722356129.3323987,50,20000,76000,76000,24050,24050,31050,21000,76050,48050
1722356130.3516958,50,20000,76000,76000,24050,24050,32050,21000,76050,48050
1722356131.3710213,50,20000,76000,76000,24050,24050,31050,23000,76050,48050
1722356132.3900697,50,20000,76000,76000,24050,24050,32050,23000,76050,48050
1722356133.4106066,50,20000,76000,76000,24050,24050,32050,22000,76050,49050
1722356134.4301932,50,20000,76000,76000,24050,24050,32050,22000,76050,49050
1722356135.4501946,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356136.4701202,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356137.4895046,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356138.5092824,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356139.528083,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356140.5481875,50,20000,76000,76000,23050,24050,32050,21000,76050,49050
1722356141.5682716,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356142.588231,50,20000,76000,76000,23050,24050,31050,21000,76050,49050
1722356143.6083117,50,20000,76000,76000,23050,24050,31050,21000,76050,49050
1722356144.628174,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356145.648055,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356146.6677732,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356147.687656,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356148.70728,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356149.7269692,50,20000,77000,77000,24050,24050,32050,21000,76050,49050
1722356150.7463748,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356151.766217,50,20000,77000,77000,24050,24050,32050,21000,76050,49050
1722356152.7862196,50,20000,76000,76000,24050,24050,32050,21000,76050,49050
1722356153.8060899,50,20000,76000,76000,23050,24050,32050,21000,76050,49050
1722356154.8257198,50,20000,76000,76000,24050,24050,32050,21000,76050,50050
1722356155.8454514,50,20000,76000,76000,24050,24050,32050,21000,76050,50050
1722356156.8651483,50,20000,76000,76000,23050,24050,32050,21000,76050,50050
1722356157.8851268,50,20000,76000,76000,24050,24050,32050,21000,76050,50050
1722356158.904877,50,20000,76000,76000,24050,24050,32050,21000,76050,50050
1722356159.9253948,50,20000,76000,76000,24050,24050,32050,21000,76050,50050
1722356160.9450965,50,20000,76000,76000,24050,24050,32050,21000,76050,50050
1722356161.9662795,50,20000,76000,76000,24050,24050,33050,21000,76050,50050
1722356162.986361,50,20000,76000,76000,23050,24050,32050,21000,76050,50050
1722356164.0068626,50,20000,76000,76000,23050,24050,32050,21000,76050,50050
1722356165.0264103,50,20000,76000,76000,24050,24050,32050,21000,76050,50050
1722356166.0476274,50,20000,76000,76000,23050,24050,32050,21000,76050,50050
1722356167.066979,50,20000,76000,76000,24050,24050,32050,21000,76050,50050
1722356168.0876288,50,20000,76000,76000,24050,24050,32050,21000,76050,50050
1722356169.1076133,50,20000,76000,76000,23050,24050,32050,21000,76050,50050
1722356170.1277463,50,20000,76000,76000,23050,24050,32050,21000,76050,50050
1722356171.1466434,50,20000,76000,76000,23050,24050,32050,21000,76050,50050
1722356172.1668632,50,20000,76000,76000,24050,24050,32050,21000,76050,50050
1722356173.1865103,50,20000,76000,76000,23050,24050,33050,21000,76050,50050
1722356174.2063813,50,20000,76000,76000,23050,24050,33050,21000,76050,50050
