time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722390018.2242844,50,20000,57000,57000,27050,27050,35050,25000,51050,49050
1722390019.2397063,50,20000,58000,58000,27050,27050,35050,25000,58050,49050
1722390020.255045,50,20000,58000,58000,27050,27050,33050,25000,58050,49050
1722390021.2701094,50,20000,59000,59000,27050,27050,35050,25000,58050,49050
1722390022.2852447,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390023.3003824,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390024.3154836,50,20000,58000,58000,27050,27050,35050,25000,59050,49050
1722390025.3308518,50,20000,59000,59000,27050,27050,35050,25000,59050,49050
1722390026.3457532,50,20000,60000,60000,27050,27050,34050,25000,59050,49050
1722390027.3605387,50,20000,58000,58000,27050,27050,34050,25000,59050,49050
1722390028.3759165,50,20000,59000,59000,27050,27050,35050,25000,59050,49050
1722390029.3907604,50,20000,58000,58000,27050,27050,34050,25000,59050,49050
1722390030.4062262,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390031.421435,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390032.436474,50,20000,58000,58000,27050,27050,34050,25000,58050,49050
1722390033.4506087,50,20000,59000,59000,27050,27050,34050,27000,58050,49050
1722390034.4657457,50,20000,59000,59000,27050,27050,34050,27000,58050,49050
1722390035.4810824,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390036.4963803,50,20000,59000,59000,27050,27050,34050,25000,58050,49050
1722390037.5112326,50,20000,59000,59000,27050,27050,35050,25000,58050,49050
1722390038.5263872,50,20000,58000,58000,27050,27050,34050,25000,58050,49050
1722390039.541604,50,20000,59000,59000,27050,27050,35050,25000,59050,49050
1722390040.5569353,50,20000,59000,59000,27050,27050,35050,25000,58050,49050
1722390041.5723472,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390042.5874312,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390043.6030724,50,20000,59000,59000,27050,27050,35050,25000,59050,49050
1722390044.6180415,50,20000,59000,59000,27050,27050,35050,25000,59050,49050
1722390045.6337812,50,20000,59000,59000,27050,27050,35050,25000,59050,49050
1722390046.648624,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390047.663983,50,20000,58000,58000,27050,27050,34050,25000,59050,49050
1722390048.6787715,50,20000,58000,58000,27050,27050,34050,25000,59050,49050
1722390049.6942441,50,20000,58000,58000,27050,27050,34050,25000,59050,49050
1722390050.7086148,50,20000,57000,57000,27050,27050,34050,25000,59050,49050
1722390051.723801,50,20000,59000,59000,27050,27050,35050,25000,58050,49050
1722390052.7387471,50,20000,58000,58000,27050,27050,34050,25000,59050,49050
1722390053.7539146,50,20000,60000,60000,27050,27050,34050,25000,59050,49050
1722390054.7689512,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390055.784072,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390056.799475,50,20000,59000,59000,27050,27050,35050,25000,59050,49050
1722390057.8150144,50,20000,59000,59000,27050,27050,35050,25000,59050,49050
1722390058.8304653,50,20000,59000,59000,27050,27050,35050,25000,59050,49050
1722390059.8456612,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390060.8606343,50,20000,59000,59000,27050,27050,35050,25000,59050,49050
1722390061.874885,50,20000,59000,58000,27050,27050,35050,25000,59050,49050
1722390062.8899972,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390063.904888,50,20000,58000,58000,27050,27050,34050,25000,59050,49050
1722390064.920085,50,20000,58000,58000,27050,27050,34050,25000,58050,49050
1722390065.935259,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390066.950433,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
1722390067.965719,50,20000,58000,58000,27050,27050,34050,25000,59050,49050
1722390068.9808424,50,20000,59000,59000,27050,27050,34050,25000,59050,49050
