time,intel-rapl-mmio:0,intel-rapl:0
1722391111.996022,53105403783,53105403783
1722391113.0112658,53134342857,53134342857
1722391114.0265784,53163176829,53163176829
1722391115.0412834,53192018552,53192018552
1722391116.0561624,53220949874,53220949874
1722391117.0703444,53249839388,53249853609
1722391118.0843105,53278628743,53278628743
1722391119.0997694,53307479804,53307479804
1722391120.114938,53336388727,53336388727
1722391121.1302948,53365316570,53365316570
1722391122.1454196,53394148100,53394148100
1722391123.1603692,53422935258,53422935258
1722391124.1754572,53451731449,53451731449
1722391125.1904926,53480538687,53480538687
1722391126.2056692,53509449441,53509449441
1722391127.2209163,53538254177,53538301235
1722391128.2363162,53567112867,53567112867
1722391129.251508,53595855164,53595855164
1722391130.2665205,53624663013,53624663013
1722391131.281432,53653497473,53653497473
1722391132.2962627,53682252221,53682252221
1722391133.311554,53711027782,53711027782
1722391134.326875,53739832640,53739832640
1722391135.3420196,53768609788,53768609788
1722391136.3572912,53797434421,53797434421
1722391137.3723342,53826206809,53826206809
1722391138.3874338,53855058480,53855058480
1722391139.402483,53883786495,53883786495
1722391140.416481,53912685713,53912685713
1722391141.4317708,53941469758,53941469758
1722391142.4467676,53970188007,53970188007
1722391143.461874,53998955695,53998955695
1722391144.4770489,54027739984,54027739984
1722391145.4922023,54056548809,54056548809
1722391146.5073178,54085329436,54085329436
1722391147.5225182,54114061296,54114061296
1722391148.5376496,54142843571,54142843571
1722391149.5525506,54171596855,54171596855
1722391150.568058,54200377298,54200377298
1722391151.583121,54229182156,54229182156
1722391152.5984006,54257900406,54257900406
1722391153.6132455,54286637759,54286637759
1722391154.628159,54315321096,54315321096
1722391155.6433868,54344067726,54344067726
1722391156.658303,54372761440,54372821864
1722391157.6734893,54401418654,54401418654
1722391158.6885836,54430167604,54430167604
1722391159.7038302,54458883595,54458883595
1722391160.7190595,54487661841,54487661841
1722391161.7345426,54516435938,54516435938
1722391162.7501411,54545201001,54545201001
1722391163.765454,54573952331,54573952331
1722391164.7808585,54602726976,54602726976
1722391165.796211,54631516392,54631543370
1722391166.8106213,54660249961,54660249961
1722391167.8249397,54688976206,54688976206
1722391168.8401523,54717751340,54717751340
1722391169.855136,54746456345,54746456345
1722391170.8702986,54775128330,54775128330
1722391171.885304,54803842123,54803842123
1722391172.9003022,54832669686,54832669686
1722391173.9154017,54861410518,54861410518
1722391174.9305594,54890207930,54890207930
1722391175.9451559,54918959016,54918959016
1722391176.9598136,54947723164,54947723164
1722391177.9748895,54976502448,54976517707
1722391178.99018,55005223688,55005223688
1722391180.005174,55034031292,55034031292
1722391181.0199866,55062814727,55062814727
1722391182.0353208,55091712602,55091712602
1722391183.0507753,55120537907,55120537907
1722391184.0659134,55149301322,55149301322
1722391185.0811734,55178149209,55178149209
1722391186.0961328,55206880947,55206880947
1722391187.1109464,55235660903,55235660903
1722391188.1260145,55264428163,55264428163
1722391189.1413372,55293176991,55293176991
1722391190.156454,55321942970,55321972633
1722391191.1715107,55350714075,55350714075
1722391192.1867425,55379473584,55379473584
1722391193.2017744,55408193786,55408193786
1722391194.2169187,55437035815,55437035815
1722391195.2318852,55465845067,55465845067
1722391196.2470298,55494624107,55494640098
1722391197.2623887,55523378794,55523378794
1722391198.2774122,55552047849,55552047849
1722391199.2923331,55580867356,55580867356
1722391200.3074183,55609510288,55609510288
1722391201.3227162,55638244955,55638244955
1722391202.3376317,55666929879,55666929879
1722391203.3527608,55695509396,55695509396
1722391204.3680878,55724100937,55724100937
1722391205.3830657,55752752109,55752752109
1722391206.3981166,55781480978,55781480978
1722391207.4132617,55810144174,55810144174
1722391208.4284506,55838905697,55838905697
1722391209.4428072,55867673567,55867673567
1722391210.457683,55896449250,55896449250
1722391211.4728334,55925181965,55925181965
1722391212.4878697,55953965277,55953965277
1722391213.5028968,55982740472,55982740472
1722391214.5182307,56011480511,56011480511
1722391215.5331204,56040272857,56040272857
1722391216.5479443,56069063616,56069063616
1722391217.5632997,56097786259,56097786259
1722391218.5783756,56126491386,56126491386
1722391219.5937142,56155225688,56155225688
1722391220.6088269,56183903287,56183942289
1722391221.6240804,56212642777,56212642777
1722391222.6394858,56241282779,56241282779
1722391223.6544292,56269971732,56269971732
1722391224.6690514,56298732034,56298732034
1722391225.6840558,56327539333,56327539333
1722391226.6994615,56356159438,56356159438
1722391227.7146442,56384828188,56384828188
1722391228.7302418,56413606679,56413606679
1722391229.7456343,56442269386,56442269386
1722391230.760927,56471019496,56471019496
1722391231.7761981,56499526015,56499526015
1722391232.791348,56528071413,56528071413
1722391233.8069668,56556481801,56556481801
1722391234.8221302,56584837503,56584837503
1722391235.8369372,56613396145,56613396145
1722391236.8517194,56641501420,56641501420
1722391237.8663113,56669499456,56669499456
1722391238.881043,56697658137,56697658137
1722391239.8959827,56725943953,56725943953
1722391240.911313,56754401095,56754401095
1722391241.9268007,56782478049,56782478049
1722391242.9415138,56810415294,56810415294
1722391243.956609,56838818054,56838818054
1722391244.9721124,56867192676,56867192676
1722391245.9873798,56895603187,56895603187
1722391247.0026648,56924028407,56924028407
1722391248.0177743,56952603895,56952603895
1722391249.0331366,56980971621,56980971621
1722391250.048212,57008972831,57008972831
1722391251.0631926,57037332194,57037332194
1722391252.0786026,57065903471,57065903471
1722391253.093611,57094125750,57094125750
1722391254.1088092,57122483343,57122483343
1722391255.1238403,57150943597,57150943597
1722391256.138688,57179494794,57179494794
1722391257.1540093,57207810395,57207810395
1722391258.169418,57235914632,57235914632
1722391259.1845984,57264471810,57264471810
1722391260.1998732,57292842770,57292842770
1722391261.2153118,57321121323,57321121323
1722391262.2306747,57349513341,57349513341
1722391263.2457085,57377391748,57377391748
1722391264.2608068,57406002210,57406002210
1722391265.276114,57434463196,57434463196
1722391266.2910957,57463001270,57463001270
1722391267.3065083,57491699683,57491699683
1722391268.3211296,57520722680,57520722680
1722391269.336128,57549677196,57549677196
1722391270.3512092,57578598692,57578637876
1722391271.3668098,57607491867,57607491867
1722391272.3815603,57636250216,57636250216
1722391273.3961194,57664938864,57664938864
1722391274.4109704,57693302439,57693302439
1722391275.4261446,57721299437,57721299437
1722391276.4413655,57749998582,57749998582
1722391277.4566956,57778399816,57778399816
1722391278.472326,57807039940,57807039940
1722391279.4874754,57835490246,57835490246
1722391280.502379,57864133849,57864133849
1722391281.5173995,57892462512,57892462512
1722391282.5326364,57920697364,57920697364
1722391283.5478456,57949350794,57949350794
1722391284.5631697,57977795179,57977795179
1722391285.5785205,58006470521,58006470521
1722391286.5934472,58035167347,58035207935
1722391287.608378,58063664528,58063664528
1722391288.6235545,58092112880,58092112880
1722391289.6388075,58120706740,58120706740
1722391290.6537817,58149160341,58149160341
1722391291.6691155,58177621572,58177621572
1722391292.6840825,58205946451,58205946451
1722391293.6993933,58234272672,58234272672
1722391294.7144387,58262902299,58262902299
1722391295.7294874,58291508671,58291566227
1722391296.7446105,58320149955,58320149955
1722391297.7598426,58348804178,58348804178
1722391298.7748117,58377037077,58377037077
1722391299.7900815,58405467302,58405467302
1722391300.8052447,58433883612,58433883612
1722391301.8202767,58461759944,58461759944
1722391302.8352509,58489895492,58489895492
1722391303.8504732,58518361117,58518361117
1722391304.8654418,58546959372,58546959372
1722391305.8805192,58575480051,58575480051
1722391306.8956482,58604032651,58604032651
1722391307.911044,58632615647,58632615647
1722391308.9260137,58660975682,58661012608
1722391309.9414053,58689788962,58689788962
1722391310.9563031,58718462290,58718462290
1722391311.9713118,58747188779,58747188779
1722391312.986743,58775676560,58775676560
1722391314.000911,58830696622,58830696622
1722391315.0148697,58925782377,58925782377
1722391316.0291662,59021739834,59021739834
1722391317.0432935,59118652916,59118652916
1722391318.0572968,59215479267,59215479267
