time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1722362219.2683933,1890.219,4672.905,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,4100.002,4099.984,800.000,4118.326,1939.799,800.000,800.000,800.000
1722362220.2845464,800.766,4961.763,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,4100.009,4100.174,800.000,4105.724,800.000,800.000,800.000,800.000
1722362221.3006244,800.268,5032.313,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,4100.000,4100.114,800.000,4101.678,800.000,800.000,800.000,800.000
1722362222.3167162,800.000,5030.468,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,4100.018,4100.170,800.000,4108.134,800.000,800.000,800.000,800.000
1722362223.332172,800.608,5019.097,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,4100.020,4100.250,800.000,4101.417,800.000,800.000,800.000,800.000
1722362224.346934,5100.000,5029.124,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,4099.975,4099.964,4100.049,4099.978,4099.998,4099.997,4100.012,4100.064
1722362225.3599296,5100.000,5096.588,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,3971.966,3971.917,3971.919,3971.976,3956.522,3956.340,3956.566,3956.499
1722362226.3732195,5100.000,5096.101,800.000,800.000,800.000,800.000,800.000,800.000,1568.904,800.000,800.000,800.000,800.000,800.000,800.000,800.000,3956.985,3956.963,3956.870,3957.005,3949.781,3949.802,3949.755,3949.714
1722362227.38608,5100.000,5096.264,800.000,800.000,800.000,800.000,800.000,800.000,2143.882,800.000,800.000,800.000,800.000,800.000,800.000,800.000,3950.466,3950.390,3950.435,3950.404,3950.783,3950.848,3950.798,3950.768
1722362228.4000618,4775.439,5066.822,800.000,800.000,800.000,800.000,800.000,800.000,2427.395,800.000,800.000,800.000,800.000,800.000,800.000,800.000,3951.222,3951.257,3951.176,3951.268,3950.788,3950.812,3950.761,3950.743
1722362229.413764,4841.489,5095.239,800.000,800.000,800.000,800.000,800.000,800.000,800.000,990.496,800.000,800.000,800.000,800.000,800.000,800.000,3951.524,3951.491,3951.543,3951.573,3950.895,3951.058,3950.958,3950.888
1722362230.4281187,4751.177,5096.393,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,2514.556,800.000,800.000,800.000,3950.772,3950.608,3950.610,3950.579,3949.860,3949.638,3949.649,3949.655
1722362231.4420347,4572.990,5059.973,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,3569.252,3569.309,3569.210,3569.274,3574.916,3575.061,3575.067,3575.019
1722362232.4561903,4536.081,4779.670,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,3473.455,3473.530,3473.436,3473.425,3473.297,3473.229,3473.254,3473.242
