time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1722374105.811634,5099.927,5067.766,800.000,800.000,800.000,800.000,800.000,800.000,5200.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1070.557,800.000,800.000,800.000,800.000
1722374106.8253915,4727.536,4716.089,800.000,800.000,800.000,800.000,800.000,800.000,5200.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,972.406,800.000,800.000,800.000,800.000
1722374107.8392324,5100.034,4963.430,800.000,800.000,800.000,800.000,800.000,800.000,5200.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1027.883,800.000,800.000,800.000,800.000
1722374108.8538997,4631.899,5065.606,800.000,800.000,800.000,800.000,800.000,800.000,5176.962,800.000,4690.176,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,910.378,800.000,800.000,800.000,800.000
1722374109.8689132,800.000,5069.719,800.000,800.000,800.000,800.000,800.000,800.000,5175.017,800.000,4699.253,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,955.469,800.000,800.000,800.000,800.000
1722374110.8833976,800.000,4972.044,800.000,800.000,800.000,800.000,800.000,800.000,5169.717,800.000,4882.562,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1033.168,800.000,800.000,800.000,800.000
1722374111.8980994,800.283,5016.287,800.000,800.000,800.000,800.000,800.000,800.000,5172.536,800.000,4621.328,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1107.014,800.000,800.000,800.000,800.000
1722374112.912672,800.000,5018.047,800.000,800.000,800.000,800.000,800.000,800.000,5172.560,800.000,4882.373,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,927.202,800.000,800.000,800.000,800.000
1722374113.9276588,2923.790,5016.979,800.000,800.000,800.000,800.000,800.000,800.000,5174.794,800.000,4711.055,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,981.063,800.000,800.000,800.000,800.000
1722374114.9426482,800.279,5011.048,800.000,800.000,800.000,800.000,800.000,800.000,5167.843,800.000,4672.610,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1037.394,800.000,800.000,800.000,800.000
1722374115.9577012,800.000,5006.031,800.000,800.000,800.000,800.000,800.000,800.000,5184.022,800.000,4166.823,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,938.413,800.000,800.000,800.000,800.000
1722374116.9729557,800.280,5003.297,800.000,800.000,800.000,800.000,800.000,800.000,5174.648,800.000,4489.655,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,921.803,800.000,800.000,800.000,800.000
