time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722365743.981476,50,20000,58000,58000,24050,25050,32050,24000,40050,36050
1722365744.9958901,50,20000,60000,60000,25050,25050,32050,22000,56050,37050
1722365746.0108953,50,20000,60000,60000,25050,25050,32050,22000,59050,37050
1722365747.025499,50,20000,61000,61000,24050,25050,32050,22000,60050,37050
1722365748.0405114,50,20000,61000,61000,25050,25050,32050,22000,60050,37050
1722365749.0556176,50,20000,60000,60000,25050,25050,32050,22000,60050,37050
1722365750.0704217,50,20000,61000,61000,24050,25050,32050,22000,60050,38050
1722365751.0858312,50,20000,63000,62000,24050,25050,32050,22000,61050,38050
1722365752.100162,50,20000,62000,62000,24050,25050,32050,22000,62050,38050
1722365753.1149747,50,20000,62000,62000,24050,25050,32050,22000,62050,38050
1722365754.1298187,50,20000,62000,62000,24050,25050,32050,22000,62050,38050
1722365755.144449,50,20000,62000,62000,24050,25050,32050,22000,62050,38050
1722365756.1589277,50,20000,62000,62000,24050,25050,32050,22000,62050,38050
1722365757.1736157,50,20000,62000,62000,24050,25050,32050,22000,62050,39050
1722365758.1886613,50,20000,62000,62000,24050,25050,32050,22000,62050,39050
1722365759.203145,50,20000,63000,63000,24050,25050,32050,22000,62050,39050
1722365760.217946,50,20000,63000,63000,24050,25050,32050,22000,62050,39050
1722365761.2329142,50,20000,65000,65000,24050,25050,32050,22000,63050,39050
1722365762.2480574,50,20000,63000,63000,24050,25050,32050,22000,63050,39050
1722365763.2628605,50,20000,65000,65000,24050,25050,32050,22000,63050,39050
1722365764.2779603,50,20000,65000,65000,24050,25050,32050,22000,63050,39050
1722365765.2927346,50,20000,63000,63000,24050,25050,32050,22000,64050,39050
1722365766.3069148,50,20000,65000,65000,24050,25050,33050,22000,64050,39050
1722365767.3216438,50,20000,66000,66000,24050,25050,32050,22000,64050,39050
1722365768.3367968,50,20000,65000,65000,24050,25050,33050,22000,64050,39050
1722365769.3520238,50,20000,65000,65000,24050,25050,33050,22000,65050,39050
1722365770.3668733,50,20000,66000,66000,24050,25050,32050,22000,65050,40050
1722365771.3819723,50,20000,66000,66000,24050,25050,32050,22000,65050,40050
1722365772.3970563,50,20000,68000,68000,24050,25050,32050,22000,66050,40050
1722365773.4116426,50,20000,66000,66000,24050,25050,32050,22000,66050,40050
1722365774.4259796,50,20000,66000,66000,24050,25050,32050,22000,66050,40050
1722365775.4406548,50,20000,65000,65000,24050,25050,32050,22000,66050,40050
1722365776.4553227,50,20000,66000,66000,24050,25050,32050,22000,66050,40050
1722365777.4695935,50,20000,66000,66000,24050,25050,32050,22000,66050,40050
1722365778.4841907,50,20000,66000,66000,24050,25050,32050,22000,67050,40050
1722365779.4986932,50,20000,68000,68000,24050,25050,32050,22000,67050,40050
