time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1722354963.2130437,5100.000,5099.964,800.000,800.000,800.000,800.000,800.000,800.000,4408.435,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,817.894,800.000,800.000,800.000,800.000
1722354964.2270591,5100.000,5100.000,800.000,800.000,800.000,800.000,800.000,800.000,4704.829,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1172.990,800.000,800.000,800.000,800.000
1722354965.241601,5100.000,5100.000,800.000,800.000,800.000,800.000,800.000,800.000,4320.246,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1014.483,800.000,800.000,800.000,800.000
1722354966.264089,5100.000,5100.034,4200.000,800.000,5100.000,800.000,5100.012,800.000,5100.000,800.000,5100.000,800.000,5100.012,800.000,5003.087,800.000,3629.784,800.000,800.000,1446.486,800.000,800.000,800.000,800.000
1722354967.283301,5100.000,5100.000,5100.000,800.000,5100.000,800.000,5100.000,800.000,5100.000,800.000,5100.000,800.000,5100.000,800.000,5100.000,800.000,3622.549,800.000,800.000,1376.292,800.000,800.000,800.000,800.000
1722354968.3022273,5009.236,5082.679,5009.192,800.000,5009.167,800.000,5000.000,800.000,5009.169,800.000,5009.169,800.000,5009.168,800.000,5009.170,800.000,3588.746,800.000,800.000,1146.389,800.000,800.000,800.000,800.000
1722354969.3218758,5000.000,5002.213,5000.012,800.000,5000.000,800.000,5000.000,800.000,5000.000,800.000,5000.000,800.000,5000.000,800.000,5000.012,800.000,2169.106,3698.798,800.000,1035.674,800.000,800.000,800.000,800.000
1722354970.3406074,5000.000,4953.686,4999.987,800.000,4999.987,800.000,5000.000,800.000,5000.000,800.000,5000.012,800.000,5000.000,800.000,5000.012,800.000,3616.740,3552.884,800.000,3692.781,800.000,800.000,800.000,800.000
1722354971.3591378,4904.760,4895.753,4904.741,800.000,4904.739,800.000,4924.521,800.000,4924.517,800.000,4924.519,800.000,4924.495,800.000,4924.525,800.000,3623.362,800.000,800.000,3689.408,800.000,800.000,800.000,800.000
1722354972.3780396,4900.012,4900.000,4900.000,800.000,4900.000,800.000,4900.000,800.000,4900.000,800.000,4900.000,800.000,4900.000,800.000,4900.000,800.000,3594.919,800.000,800.000,1365.396,933.726,800.000,800.000,800.000
1722354973.396839,4800.000,4800.482,4800.000,800.000,4800.000,800.000,4800.000,800.000,4800.000,800.000,4800.000,800.000,4800.000,800.000,4799.987,800.000,3650.955,800.000,800.000,1099.704,800.000,800.000,800.000,800.000
1722354974.4151125,4830.992,4799.778,4830.970,800.000,4830.981,800.000,4831.000,800.000,4880.584,800.000,4880.561,800.000,4880.544,800.000,4880.573,800.000,3619.163,800.000,800.000,3713.636,800.000,800.000,800.000,800.000
1722354975.4337947,4717.076,4759.230,4717.120,800.000,4717.116,800.000,4717.116,800.000,4717.118,800.000,4717.116,800.000,4717.117,800.000,4717.092,800.000,3616.749,1300.192,800.000,1081.239,800.000,800.000,800.000,800.000
1722354976.4535077,3018.773,3072.281,3018.772,800.000,3018.771,800.000,3018.787,800.000,3018.760,800.000,3018.777,800.000,3018.762,800.000,3018.772,800.000,2675.666,800.000,800.000,1266.778,800.000,800.000,800.000,800.000
1722354977.4732418,3100.007,3100.042,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,2656.532,800.000,800.000,1269.648,800.000,800.000,800.000,800.000
1722354978.4931521,3100.007,3099.935,3100.007,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,2647.382,800.000,800.000,1284.201,800.000,800.000,800.000,800.000
1722354979.5131156,3100.000,3099.981,3100.000,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,2656.864,800.000,800.000,2693.526,800.000,800.000,800.000,800.000
