time,intel-rapl-mmio:0,intel-rapl:0
1722348462.3719175,47494730097,47494730097
1722348463.3866649,47541655087,47541655087
1722348464.4011767,47588879148,47588879148
1722348465.4223452,47693681065,47693681065
1722348466.4390197,47889314658,47889314658
1722348467.455371,48112066774,48112066774
1722348468.4705818,48334417767,48334417767
1722348469.4867527,48557200278,48557200278
1722348470.5025322,48779271181,48779271181
1722348471.5185077,49001976666,49001976666
1722348472.5345998,49224468833,49224468833
1722348473.5514417,49446503665,49446503665
1722348474.5685763,49570026298,49570026298
1722348475.585644,49635931952,49635931952
1722348476.6020103,49701521140,49701521140
1722348477.6186664,49767200659,49767200659
1722348478.635183,49832967703,49832967703
1722348479.651659,49898700567,49898700567
1722348480.668187,49964535786,49964535786
1722348481.6846921,50030374119,50030374119
1722348482.700891,50096218494,50096218494
1722348483.717445,50162058840,50162058840
1722348484.733999,50227984147,50227984147
1722348485.7506714,50293958161,50293958161
1722348486.7673802,50359912215,50359912215
1722348487.7839565,50425668944,50425668944
1722348488.8006248,50491862500,50491862500
1722348489.8174002,50557815578,50557815578
1722348490.8332334,50623783244,50623783244
1722348491.849632,50689906000,50689906000
1722348492.866156,50755826729,50755826729
1722348493.882216,50821809959,50821809959
1722348494.898738,50887901403,50887901403
1722348495.914914,50954080372,50954080372
1722348496.93086,51020180972,51020180972
1722348497.9484527,51086284196,51086284196
1722348498.9656081,51152378082,51152378082
1722348499.9822106,51218363997,51218363997
1722348500.9987876,51284448728,51284448728
1722348502.0157409,51350443310,51350443310
1722348503.0323644,51416406459,51416406459
1722348504.0497422,51482692300,51482692300
1722348505.0664866,51548693047,51548693047
1722348506.0827777,51614870123,51614870123
1722348507.098797,51680812582,51680812582
1722348508.1149461,51746827610,51746827610
1722348509.1309774,51812912341,51812912341
1722348510.1478264,51878864992,51878864992
1722348511.1641319,51944948868,51944948868
1722348512.180806,52011055633,52011055633
1722348513.1975312,52077104292,52077104292
1722348514.2141707,52143086178,52143086178
1722348515.2322757,52209161205,52209161205
1722348516.2488453,52275201502,52275201502
1722348517.2646852,52341367287,52341367287
1722348518.2818475,52407449820,52407449820
1722348519.298542,52473520818,52473520818
1722348520.3142633,52539513264,52539513264
1722348521.330775,52605627780,52605627780
1722348522.3474839,52671742967,52671742967
1722348523.3640182,52737903198,52737903198
1722348524.3807247,52803898635,52803898635
1722348525.397362,52869977201,52869977201
1722348526.4141824,52936151592,52936151592
1722348527.4301178,53002031978,53002031978
