time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722348462.3584933,50,20000,49000,49000,25050,25050,33050,25000,36050,36050
1722348463.373437,50,20000,51000,51000,25050,25050,32050,23000,48050,36050
1722348464.3880985,50,20000,52000,52000,25050,25050,32050,23000,51050,37050
1722348465.402765,50,20000,60000,60000,25050,25050,32050,23000,51050,37050
1722348466.424196,50,20000,82000,82000,25050,25050,33050,23000,61050,38050
1722348467.440588,50,20000,86000,86000,25050,25050,32050,22000,80050,39050
1722348468.4568923,50,20000,91000,91000,25050,25050,32050,22000,87050,40050
1722348469.47179,50,20000,94000,94000,25050,25050,33050,23000,90050,41050
1722348470.48829,50,20000,96000,96000,25050,25050,32050,22000,92050,42050
1722348471.5040658,50,20000,97000,97000,25050,25050,32050,23000,94050,43050
1722348472.5200365,50,20000,99000,99000,25050,25050,32050,23000,97050,44050
1722348473.53695,50,20000,100000,101000,25050,25050,33050,22000,98050,45050
1722348474.552989,50,20000,68000,68000,25050,25050,32050,23000,99050,46050
1722348475.5707657,50,20000,65000,65000,25050,25050,32050,22000,72050,45050
1722348476.5874026,50,20000,62000,62000,25050,25050,32050,22000,63050,45050
1722348477.603765,50,20000,62000,62000,25050,25050,32050,22000,63050,45050
1722348478.6204364,50,20000,62000,62000,25050,25050,32050,22000,62050,44050
1722348479.6370041,50,20000,62000,62000,25050,25050,32050,22000,62050,44050
1722348480.6532905,50,20000,61000,61000,25050,25050,33050,23000,62050,44050
1722348481.6699538,50,20000,62000,62000,25050,25050,33050,23000,62050,43050
1722348482.6860096,50,20000,62000,62000,25050,25050,33050,22000,62050,43050
1722348483.7026649,50,20000,62000,62000,25050,25050,33050,22000,62050,43050
1722348484.7191978,50,20000,62000,62000,25050,25050,32050,23000,62050,43050
1722348485.7357454,50,20000,62000,62000,25050,25050,32050,22000,62050,43050
1722348486.752435,50,20000,62000,62000,25050,25050,32050,22000,62050,43050
1722348487.7691705,50,20000,63000,63000,25050,25050,32050,23000,62050,43050
1722348488.785738,50,20000,63000,63000,25050,25050,32050,22000,63050,43050
1722348489.8023794,50,20000,62000,62000,25050,25050,32050,23000,63050,43050
1722348490.8188798,50,20000,63000,63000,25050,25050,32050,25000,63050,43050
1722348491.8350472,50,20000,63000,63000,25050,25050,32050,25000,63050,43050
1722348492.851409,50,20000,63000,63000,25050,25050,32050,25000,63050,43050
1722348493.8679888,50,20000,63000,63000,25050,25050,32050,25000,63050,43050
1722348494.8840168,50,20000,63000,63000,25050,25050,32050,25000,63050,43050
1722348495.9003813,50,20000,65000,65000,25050,25050,32050,25000,64050,43050
1722348496.9167166,50,20000,65000,65000,25050,25050,32050,25000,64050,43050
1722348497.9326332,50,20000,65000,65000,25050,25050,32050,25000,64050,43050
1722348498.9506488,50,20000,65000,65000,25050,25050,32050,23000,65050,43050
1722348499.9673781,50,20000,65000,65000,25050,25050,32050,23000,65050,43050
1722348500.983982,50,20000,66000,66000,25050,25050,32050,25000,65050,43050
1722348502.0005915,50,20000,66000,66000,25050,25050,32050,25000,65050,43050
1722348503.0175855,50,20000,66000,66000,25050,25050,32050,23000,65050,43050
1722348504.035025,50,20000,66000,66000,25050,25050,32050,23000,66050,43050
1722348505.0515077,50,20000,66000,66000,25050,25050,32050,23000,66050,43050
1722348506.0680418,50,20000,66000,66000,25050,25050,32050,23000,66050,43050
1722348507.0845494,50,20000,66000,66000,25050,25050,32050,23000,66050,44050
1722348508.10058,50,20000,67000,67000,25050,25050,32050,25000,66050,44050
1722348509.1167095,50,20000,66000,66000,25050,25050,32050,25000,66050,44050
1722348510.1327271,50,20000,66000,66000,25050,25050,32050,25000,66050,44050
1722348511.1493988,50,20000,66000,66000,25050,25050,32050,23000,66050,44050
1722348512.1658888,50,20000,67000,67000,25050,25050,32050,23000,66050,44050
1722348513.1824167,50,20000,67000,67000,25050,25050,32050,23000,67050,44050
1722348514.1992795,50,20000,66000,66000,25050,25050,32050,23000,67050,44050
1722348515.215968,50,20000,67000,67000,25050,25050,31050,23000,67050,44050
1722348516.2340665,50,20000,67000,67000,25050,25050,32050,23000,67050,44050
1722348517.2506037,50,20000,69000,69000,25050,25050,32050,23000,67050,44050
1722348518.2668586,50,20000,68000,69000,25050,25050,32050,25000,67050,44050
1722348519.283647,50,20000,68000,68000,25050,25050,32050,25000,67050,44050
1722348520.299586,50,20000,69000,69000,25050,25050,32050,23000,68050,44050
1722348521.3160555,50,20000,69000,69000,25050,25050,32050,23000,68050,44050
1722348522.332526,50,20000,69000,69000,25050,25050,32050,23000,68050,45050
1722348523.3492925,50,20000,68000,68000,25050,25050,32050,23000,68050,45050
1722348524.3657858,50,20000,68000,68000,25050,25050,32050,23000,68050,45050
1722348525.3823476,50,20000,68000,68000,25050,25050,32050,23000,68050,45050
1722348526.3991246,50,20000,69000,69000,25050,25050,32050,23000,68050,45050
1722348527.415441,50,20000,69000,69000,25050,25050,32050,23000,68050,45050
1722348528.4318843,50,20000,68000,69000,25050,25050,32050,23000,69050,45050
1722348529.448589,50,20000,69000,69000,25050,25050,32050,23000,69050,45050
1722348530.46594,50,20000,69000,68000,25050,25050,32050,23000,69050,45050
1722348531.482522,50,20000,69000,69000,25050,25050,32050,23000,69050,45050
