time,intel-rapl-mmio:0,intel-rapl:0
1722358101.9695756,195069774912,195069774912
1722358102.9842324,195104238874,195104238874
1722358103.9982762,195138714677,195138714677
1722358105.0202847,195228036347,195228036347
1722358106.039446,195424555070,195424555070
1722358107.0583127,195648286370,195648286370
1722358108.0776072,195868270182,195868270182
1722358109.0963178,196080713181,196080713181
1722358110.1149924,196285278148,196285278148
1722358111.1340857,196485813523,196485813523
1722358112.1522744,196679301797,196679301797
1722358113.1710517,196868939556,196868939556
1722358114.190864,197055251884,197055393241
1722358115.2101867,197183287689,197183287689
1722358116.2298515,197248985336,197249034775
1722358117.249863,197314902587,197314902587
1722358118.2699564,197380799574,197380799574
1722358119.2899942,197446753263,197446753263
1722358120.3099635,197512712139,197512712139
1722358121.330004,197578793086,197578838740
1722358122.34971,197644865060,197644865060
1722358123.3697116,197710940636,197710940636
1722358124.389752,197777076330,197777076330
1722358125.4096904,197843227589,197843227589
1722358126.4296896,197909371280,197909371280
1722358127.4496596,197975579057,197975579057
1722358128.4696975,198041760650,198041760650
1722358129.48969,198107982283,198107982283
1722358130.5098279,198174200131,198174200131
1722358131.5290384,198240424143,198240424143
1722358132.5486786,198306612023,198306612023
1722358133.5680425,198372786231,198372786231
1722358134.5881042,198439034719,198439112355
1722358135.6082132,198505383548,198505383548
1722358136.6281073,198571630449,198571630449
1722358137.6480556,198637834991,198637834991
1722358138.66785,198704136030,198704136030
1722358139.6874993,198770383053,198770383053
1722358140.7070892,198836613962,198836613962
1722358141.7270243,198902956932,198902956932
1722358142.7470098,198969186865,198969186865
1722358143.763648,199035267690,199035267690
1722358144.7798085,199101301212,199101301212
1722358145.7960954,199167370379,199167370379
1722358146.812149,199233342805,199233411225
1722358147.828331,199299413254,199299413254
1722358148.8446972,199365450682,199365450682
1722358149.8610804,199431498731,199431498731
1722358150.877139,199497586269,199497586269
1722358151.8944905,199563662028,199563662028
1722358152.911094,199629727288,199629727288
1722358153.927113,199695771309,199695771309
1722358154.9432302,199761896017,199761896017
1722358155.959349,199827891820,199827891820
1722358156.9754844,199893918995,199893918995
1722358157.9918466,199959984866,199959984866
1722358159.0078733,200026037065,200026037065
1722358160.0239818,200092085846,200092085846
1722358161.0407138,200158162337,200158162337
1722358162.0568187,200224200437,200224200437
1722358163.072827,200290244518,200290244518
1722358164.0889654,200356281520,200356281520
1722358165.1052606,200422345621,200422345621
1722358166.1211298,200488393791,200488393791
1722358167.137461,200554493170,200554493170
1722358168.1533813,200620555746,200620555746
1722358169.16918,200686513279,200686513279
1722358170.1855037,200752623889,200752623889
1722358171.201318,200818683961,200818683961
1722358172.2174697,200884728531,200884728531
1722358173.233417,200950776214,200950776214
1722358174.2491775,201016805586,201016805586
1722358175.2655513,201082851437,201082851437
1722358176.2817347,201148905040,201148905040
1722358177.2974353,201214936731,201214936731
1722358178.313461,201280962075,201280962075
1722358179.329279,201346935051,201346935051
1722358180.3454497,201413048590,201413048590
1722358181.361458,201479086324,201479086324
1722358182.3769166,201545069614,201545069614
1722358183.3929162,201611106799,201611106799
1722358184.4090173,201677131715,201677131715
1722358185.4249163,201743177505,201743177505
1722358186.4409502,201809216704,201809216704
1722358187.4569585,201875262372,201875262372
1722358188.4730937,201941318966,201941318966
1722358189.4892628,202007365977,202007365977
1722358190.5053453,202073412012,202073412012
1722358191.5214999,202139493691,202139493691
1722358192.5374355,202205483512,202205538321
1722358193.5534146,202271512945,202271574346
1722358194.5694795,202337611530,202337611530
1722358195.5854976,202403653781,202403653781
1722358196.6014667,202469675890,202469675890
1722358197.6168225,202535650941,202535650941
1722358198.633432,202601744460,202601744460
1722358199.6493628,202667728788,202667797636
1722358200.6654162,202733828839,202733828839
1722358201.6813524,202799819210,202799819210
1722358202.6973832,202865854197,202865854197
1722358203.713221,202931897607,202931897607
1722358204.7293136,202997934364,202997934364
1722358205.7451046,203063979422,203063979422
1722358206.7612324,203130011724,203130011724
1722358207.778877,203196165241,203196165241
1722358208.7956104,203262220553,203262220553
1722358209.8117583,203328325425,203328325425
1722358210.8280282,203394369628,203394369628
1722358211.8442118,203460432081,203460432081
1722358212.8595304,203526384183,203526384183
1722358213.8759298,203592510845,203592510845
1722358214.8923857,203658594904,203658594904
1722358215.9083862,203724604928,203724604928
1722358216.9245925,203790706382,203790706382
1722358217.9405377,203856739600,203856739600
1722358218.9564805,203922718312,203922718312
1722358219.9724243,203988775211,203988775211
1722358220.988457,204054864092,204054864092
1722358222.0044367,204120869294,204120869294
1722358223.0213778,204186965683,204186965683
1722358224.0374591,204252994628,204252994628
1722358225.0535755,204319040906,204319040906
1722358226.0693178,204385091091,204385091091
1722358227.0847402,204451142253,204451142253
1722358228.1005847,204517116449,204517116449
1722358229.1171284,204583213692,204583213692
1722358230.1334462,204649283286,204649283286
1722358231.1490657,204715321325,204715321325
1722358232.165477,204781374134,204781374134
1722358233.1814394,204847405093,204847405093
1722358234.197083,204913451311,204913451311
1722358235.2133212,204979499360,204979499360
1722358236.2287621,205045519393,205045519393
1722358237.244535,205111502317,205111502317
1722358238.2602541,205177540234,205177540234
1722358239.2763681,205243582729,205243582729
1722358240.2924502,205309626322,205309626322
1722358241.308462,205375658380,205375658380
1722358242.3244684,205441704963,205441704963
1722358243.3408117,205507782309,205507782309
1722358244.357085,205573826512,205573826512
1722358245.3727527,205639789539,205639789539
1722358246.3886867,205705847964,205705847964
1722358247.4048557,205771907426,205771907426
1722358248.4207373,205837899811,205837899811
1722358249.4368105,205903963179,205904027144
1722358250.4529686,205970062742,205970062742
1722358251.4686093,206036044323,206036044323
1722358252.4848177,206102077846,206102077846
1722358253.5008264,206168198892,206168198892
1722358254.5170312,206234238518,206234238518
1722358255.532757,206300237739,206300237739
1722358256.5488653,206366357259,206366357259
1722358257.5648725,206432383091,206432383091
1722358258.5811195,206498425586,206498425586
1722358259.5977838,206564469972,206564469972
1722358260.6134567,206630517106,206630517106
1722358261.6301398,206696623565,206696623565
1722358262.64523,206762593122,206762593122
1722358263.6616142,206828621884,206828621884
1722358264.6774912,206894640087,206894640087
1722358265.6941326,206960767969,206960767969
1722358266.7093315,207026762429,207026762429
1722358267.7252629,207092768730,207092768730
1722358268.741236,207158804205,207158804205
1722358269.7566347,207224800191,207224800191
1722358270.7727504,207290827427,207290827427
1722358271.7890317,207356884814,207356884814
1722358272.8049324,207422934938,207422934938
1722358273.8212187,207488971756,207489065567
1722358274.8374019,207555093352,207555093352
1722358275.853208,207621144758,207621144758
1722358276.8692446,207687183041,207687183041
1722358277.8855538,207753197398,207753197398
1722358278.9014277,207819240625,207819240625
1722358279.9174078,207885284950,207885284950
1722358280.9333537,207951323356,207951323356
1722358281.9493606,208017373541,208017373541
1722358282.965426,208083422016,208083422016
1722358283.981351,208149490146,208149490146
1722358284.997424,208215490953,208215490953
1722358286.0133698,208281534485,208281534485
1722358287.0288067,208347520339,208347520339
1722358288.0451276,208413620695,208413620695
1722358289.0611422,208479679608,208479679608
1722358290.078696,208545781490,208545781490
1722358291.0955184,208611901193,208611901193
1722358292.1102374,208677798486,208677798486
1722358293.1259415,208743828102,208743828102
1722358294.1416214,208809868643,208809868643
1722358295.1574125,208875914861,208875914861
1722358296.1730065,208941914020,208941914020
1722358297.1890361,209007931735,209007931735
1722358298.2051852,209073979844,209073979844
1722358299.2214925,209140077698,209140077698
1722358300.2371507,209206130812,209206130812
1722358301.2531157,209272173429,209272173429
1722358302.2688494,209338173199,209338173199
1722358303.284935,209404218379,209404218379
1722358304.3009567,209470237680,209470237680
1722358305.3169925,209536311241,209536311241
1722358306.3331652,209602364356,209602364356
1722358307.3492439,209668413992,209668413992
1722358308.3652656,209734436528,209734436528
1722358309.381381,209800476825,209800546283
1722358310.3975997,209866596346,209866596346
1722358311.413265,209932570298,209932636032
1722358312.4291737,209998632201,209998677062
1722358313.4456563,210064745619,210064745619
1722358314.4613225,210130729520,210130729520
1722358315.4777522,210196820110,210196820110
1722358316.4948277,210262929376,210262929376
1722358317.5110083,210328970162,210328970162
1722358318.5272603,210395024009,210395024009
1722358319.542817,210461052343,210461052343
1722358320.5590835,210527075490,210527075490
1722358321.575333,210593176212,210593176212
1722358322.5914261,210659215593,210659215593
1722358323.6076126,210725249543,210725249543
1722358324.6241512,210791293197,210791293197
1722358325.6394928,210857342222,210857342222
1722358326.6553507,210923301160,210923301160
1722358327.67171,210989431667,210989431667
1722358328.6879683,211055463724,211055463724
1722358329.7048712,211121579400,211121579400
1722358330.7212186,211187670478,211187670478
1722358331.7372968,211253648703,211253648703
1722358332.75341,211319678746,211319678746
1722358333.7690132,211385736744,211385736744
1722358334.7851562,211451793337,211451793337
1722358335.8013957,211517824235,211517824235
1722358336.8177233,211583904754,211583904754
1722358337.8329957,211649887984,211649887984
1722358338.849139,211715924131,211715924131
1722358339.8652148,211781967663,211781967663
1722358340.8813744,211847999354,211847999354
1722358341.8974047,211914036356,211914036356
1722358342.9139347,211980152336,211980152336
1722358343.9294002,212046127753,212046127753
1722358344.9454484,212112163656,212112163656
1722358345.961367,212178217381,212178217381
1722358346.9773476,212244234607,212244234607
1722358347.993374,212310270876,212310270876
1722358349.0091124,212376302811,212376302811
1722358350.0253325,212442353485,212442353485
1722358351.0414538,212508455915,212508455915
1722358352.0574048,212574437680,212574437680
1722358353.0735066,212640498302,212640498302
1722358354.0896316,212706591883,212706591883
1722358355.1054916,212772557412,212772624368
1722358356.1209903,212838595695,212838595695
1722358357.1366067,212904574469,212904633002
1722358358.1527069,212970674642,212970674642
1722358359.16832,213036650669,213036650669
1722358360.186202,213102804614,213102804614
1722358361.2016141,213168819887,213168819887
1722358362.2174022,213234839981,213234839981
1722358363.2335513,213300889861,213300889861
1722358364.2500978,213366962995,213366962995
1722358365.265356,213432960079,213432960079
1722358366.281465,213498990916,213498990916
1722358367.3000753,213565253076,213565253076
1722358368.3165305,213631304909,213631304909
1722358369.3321207,213697307242,213697307242
1722358370.348232,213763345342,213763345342
1722358371.3642747,213829386067,213829386067
1722358372.3802345,213895413974,213895413974
1722358373.3962739,213961457262,213961457262
1722358374.4125326,214027498413,214027498413
1722358375.428559,214093517287,214093517287
1722358376.4448967,214159608671,214159608671
1722358377.4609275,214225665753,214225665753
1722358378.4770064,214291700313,214291700313
1722358379.492584,214357669626,214357669626
1722358380.508797,214423783104,214423783104
1722358381.5250041,214489830360,214489830360
1722358382.54103,214555869009,214555869009
1722358383.557083,214621887883,214621887883
1722358384.5733788,214687947895,214687947895
1722358385.5894272,214753997286,214753997286
1722358386.604992,214820015794,214820015794
1722358387.6209774,214886028808,214886028808
1722358388.6371567,214952104628,214952104628
1722358389.6533422,215018141385,215018141385
1722358390.6693418,215084175518,215084175518
1722358391.6845703,215150147822,215150147822
1722358392.7006788,215216166757,215216166757
1722358393.7169967,215282259422,215282259422
1722358394.733662,215348328467,215348328467
1722358395.7499468,215414421193,215414421193
1722358396.7653348,215480387089,215480387089
1722358397.781308,215546437274,215546437274
1722358398.7975287,215612484407,215612484407
1722358399.8134608,215678529282,215678529282
1722358400.82914,215744567443,215744567443
1722358401.84519,215810621107,215810621107
1722358402.861214,215876639981,215876639981
1722358403.8774872,215942692241,215942692241
1722358404.8932889,216008727411,216008727411
1722358405.9093945,216074779977,216074779977
1722358406.925277,216140828514,216140828514
1722358407.941195,216206871374,216206871374
1722358408.9573214,216272895314,216272895314
1722358409.9732838,216338940311,216338940311
1722358410.9894104,216404976092,216404976092
1722358412.0054233,216471005342,216471005342
1722358413.0213306,216537069137,216537069137
1722358414.0368562,216603050902,216603050902
1722358415.0545118,216669230786,216669230786
1722358416.071183,216735348354,216735348354
1722358417.0892642,216801448648,216801448648
1722358418.1045225,216867477532,216867477532
1722358419.1214504,216933556709,216933556709
1722358420.1368682,216999527121,216999527121
