time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722378964.6225739,50,20000,58000,58000,27050,27050,33050,27000,38050,35050
1722378965.6373174,50,20000,60000,60000,27050,27050,34050,26000,57050,35050
1722378966.650959,50,20000,61000,61000,26050,27050,33050,27000,59050,35050
1722378967.665784,50,20000,62000,62000,26050,27050,33050,25000,60050,36050
1722378968.6806958,50,20000,61000,61000,27050,27050,33050,25000,61050,36050
1722378969.6952028,50,20000,61000,61000,26050,27050,34050,24000,60050,36050
1722378970.7100625,50,20000,62000,62000,27050,27050,33050,24000,61050,36050
1722378971.7247736,50,20000,61000,61000,26050,27050,33050,24000,61050,36050
1722378972.7389855,50,20000,62000,62000,27050,27050,33050,24000,61050,37050
1722378973.7538161,50,20000,62000,62000,26050,27050,33050,24000,62050,37050
1722378974.768956,50,20000,62000,62000,26050,27050,33050,24000,62050,37050
1722378975.7840066,50,20000,63000,63000,26050,27050,33050,24000,62050,37050
1722378976.7986963,50,20000,62000,62000,26050,27050,34050,24000,62050,37050
1722378977.8133717,50,20000,62000,62000,27050,27050,33050,24000,62050,37050
1722378978.8277988,50,20000,63000,63000,26050,27050,33050,24000,63050,37050
1722378979.842233,50,20000,63000,63000,26050,27050,33050,24000,63050,38050
1722378980.8569171,50,20000,63000,63000,26050,27050,33050,24000,63050,38050
1722378981.8723116,50,20000,63000,63000,26050,27050,33050,24000,63050,38050
1722378982.8868322,50,20000,63000,63000,27050,27050,33050,24000,63050,38050
1722378983.9014893,50,20000,63000,63000,26050,27050,33050,24000,63050,38050
1722378984.9157364,50,20000,65000,65000,26050,27050,33050,24000,63050,38050
1722378985.9305084,50,20000,63000,63000,26050,27050,33050,24000,63050,38050
1722378986.9449265,50,20000,63000,63000,26050,27050,33050,24000,64050,38050
1722378987.9594033,50,20000,66000,66000,26050,27050,33050,24000,64050,38050
1722378988.9743774,50,20000,65000,65000,26050,27050,33050,24000,64050,38050
1722378989.9892147,50,20000,61000,61000,26050,27050,33050,24000,65050,38050
1722378991.0039423,50,20000,66000,66000,26050,27050,34050,24000,65050,38050
1722378992.0183344,50,20000,66000,66000,26050,27050,33050,24000,65050,38050
1722378993.0331402,50,20000,65000,65000,26050,27050,33050,24000,65050,39050
1722378994.0475788,50,20000,66000,66000,26050,27050,34050,24000,65050,39050
1722378995.0622003,50,20000,65000,65000,26050,27050,34050,24000,65050,39050
1722378996.0768788,50,20000,67000,67000,26050,27050,34050,24000,66050,39050
1722378997.0915697,50,20000,67000,67000,26050,27050,34050,24000,66050,39050
1722378998.1062899,50,20000,67000,67000,26050,27050,33050,24000,66050,39050
1722378999.1208913,50,20000,67000,67000,26050,27050,34050,24000,66050,39050
1722379000.1361217,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379001.1504724,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379002.1650906,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379003.1800785,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379004.1948795,50,20000,68000,68000,26050,27050,33050,24000,67050,39050
1722379005.2095635,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379006.2242012,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379007.238177,50,20000,67000,67000,26050,27050,33050,24000,67050,39050
1722379008.2531004,50,20000,68000,68000,26050,27050,33050,24000,67050,39050
1722379009.2678423,50,20000,68000,68000,26050,26050,33050,24000,68050,40050
1722379010.282921,50,20000,68000,68000,26050,27050,33050,24000,68050,40050
1722379011.2976294,50,20000,66000,68000,26050,27050,33050,24000,68050,40050
1722379012.312226,50,20000,70000,70000,26050,26050,33050,24000,68050,40050
1722379013.3264031,50,20000,68000,68000,26050,27050,33050,24000,68050,40050
