time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722356527.8841825,50,20000,43000,43000,24050,24050,32050,24000,37050,36050
1722356528.898498,50,20000,44000,44000,24050,24050,32050,21000,42050,36050
1722356529.9126065,50,20000,44000,44000,24050,24050,32050,21000,43050,37050
1722356530.9270082,50,20000,60000,60000,24050,24050,32050,21000,46050,37050
1722356531.9498155,50,20000,94000,94000,24050,24050,32050,21000,75050,38050
1722356532.9688988,50,20000,98000,98000,24050,24050,32050,21000,93050,39050
1722356533.9881277,50,20000,100000,100000,24050,24050,32050,21000,98050,40050
1722356535.0067577,50,20000,100000,101000,24050,24050,32050,21000,99050,41050
1722356536.0255187,50,20000,100000,101000,24050,24050,32050,21000,99050,42050
1722356537.044584,50,20000,100000,100000,24050,24050,32050,21000,100050,42050
1722356538.0634422,50,20000,98000,98000,24050,24050,32050,21000,99050,43050
1722356539.081929,50,20000,100000,100000,24050,24050,32050,21000,99050,44050
1722356540.100803,50,20000,100000,100000,24050,24050,32050,21000,100050,44050
1722356541.1189632,50,20000,70000,70000,24050,24050,32050,21000,100050,44050
1722356542.1389656,50,20000,66000,66000,24050,24050,32050,21000,70050,44050
1722356543.1587546,50,20000,65000,65000,24050,24050,32050,21000,66050,44050
1722356544.1779726,50,20000,64000,64000,24050,24050,31050,23000,64050,43050
1722356545.1973348,50,20000,63000,64000,24050,24050,32050,23000,64050,43050
1722356546.2172031,50,20000,64000,64000,24050,24050,31050,22000,64050,43050
1722356547.2370698,50,20000,64000,64000,24050,24050,32050,22000,63050,43050
1722356548.256241,50,20000,64000,64000,24050,24050,32050,22000,63050,43050
1722356549.276103,50,20000,64000,65000,24050,24050,31050,21000,63050,43050
1722356550.296029,50,20000,64000,64000,24050,24050,32050,21000,64050,43050
1722356551.3157222,50,20000,64000,64000,24050,24050,32050,21000,64050,43050
