time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1722356527.8973248,5100.000,5100.000,3975.810,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1244.784,800.000,800.000,800.000,800.000
1722356528.9114373,5100.000,5099.976,3904.965,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,975.155,800.000,800.000,800.000,800.000
1722356529.9259214,5100.000,5100.000,3776.929,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,800.000,1413.280,800.000,800.000,800.000,800.000
1722356530.948571,5100.000,5100.000,5100.000,800.000,5100.000,800.000,5100.000,800.000,4200.000,800.000,5100.000,800.000,4200.000,800.000,4200.000,800.000,3640.605,800.000,800.000,1717.908,800.000,800.000,800.000,800.000
1722356531.9676797,5100.000,5099.887,5100.000,800.000,5100.000,800.000,5100.000,800.000,5099.987,800.000,5100.000,800.000,5100.000,800.000,5100.012,800.000,3615.272,800.000,800.000,1612.368,800.000,800.000,800.000,800.000
1722356532.9864821,5078.227,5100.000,5059.216,800.000,5031.194,800.000,5000.000,800.000,5000.000,800.000,5031.191,800.000,5078.136,800.000,5078.181,800.000,3585.691,800.000,800.000,1391.345,800.000,800.000,800.000,800.000
1722356534.005578,5000.000,4999.094,5000.000,5031.023,5000.000,4864.823,5000.000,3979.514,5000.012,4846.937,5000.012,4994.683,5000.000,4866.013,5000.000,3419.187,3613.073,1185.266,1034.944,3694.140,1044.501,1144.022,961.547,930.059
1722356535.0238438,4949.288,4944.669,4949.325,4959.132,4949.324,4951.119,4949.317,4917.154,4949.325,4914.577,4949.313,4949.029,4949.290,4944.492,4949.317,4945.638,3603.641,1018.185,983.104,3698.659,876.345,1341.834,1171.175,904.961
1722356536.0434644,4900.000,4899.477,4900.000,800.000,4899.987,800.000,4900.000,800.000,4900.012,800.000,4900.000,800.000,4900.000,800.000,4900.000,800.000,3533.346,800.000,800.000,1249.450,800.000,800.000,800.000,800.000
1722356537.0622294,4898.475,4900.000,4898.438,800.000,4898.450,800.000,4898.429,800.000,4898.412,800.000,4898.469,800.000,4898.425,800.000,4898.415,800.000,3598.209,800.000,800.000,1141.335,800.000,800.000,800.000,800.000
1722356538.080746,4824.078,4837.365,4824.023,800.000,4824.035,800.000,4824.038,800.000,4824.021,800.000,4824.040,800.000,4824.021,800.000,4824.022,800.000,3569.060,800.000,800.000,1109.373,800.000,800.000,800.000,800.000
1722356539.0989435,4827.934,4828.505,4827.898,800.000,4827.886,800.000,4827.907,800.000,4827.902,800.000,4827.894,800.000,4827.913,800.000,4827.887,800.000,3512.009,800.000,800.000,1145.366,800.000,800.000,800.000,800.000
1722356540.1180787,4700.000,4695.599,4700.000,800.000,4700.000,800.000,4699.988,800.000,4700.000,800.000,4700.000,800.000,4700.000,800.000,4700.000,800.000,3593.493,800.000,800.000,1676.088,800.000,800.000,800.000,800.000
1722356541.1376417,3069.714,2999.981,3069.803,800.000,3069.805,800.000,3069.791,800.000,3069.805,800.000,3069.776,800.000,3069.785,800.000,3069.776,800.000,2648.526,800.000,800.000,1107.565,800.000,800.000,800.000,800.000
1722356542.1575289,3100.000,3100.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,2673.078,800.000,800.000,1236.447,800.000,800.000,800.000,800.000
1722356543.1767511,3100.000,3099.962,3100.000,800.000,3100.000,800.000,3100.007,800.000,3099.992,800.000,3100.000,800.000,3099.992,800.000,3100.007,800.000,2582.069,800.000,800.000,2694.222,800.000,800.000,800.000,800.000
1722356544.1961095,3100.000,3100.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,2660.187,800.000,800.000,1513.245,800.000,800.000,800.000,800.000
1722356545.2159808,3100.000,3100.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3099.992,800.000,3100.000,800.000,3099.992,800.000,2659.946,800.000,800.000,1848.374,800.000,800.000,800.000,800.000
1722356546.2358463,3100.007,3100.049,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,2658.956,800.000,800.000,1549.335,800.000,800.000,800.000,800.000
1722356547.2557046,3100.007,3100.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,2620.957,800.000,800.000,1232.473,800.000,800.000,800.000,800.000
1722356548.2748728,3100.000,3099.978,3099.992,800.000,3100.007,800.000,3099.992,800.000,3099.992,800.000,3100.007,800.000,3100.000,800.000,3100.000,800.000,2647.087,800.000,800.000,1441.259,800.000,800.000,800.000,800.000
1722356549.2948067,3100.000,3183.432,3100.000,800.000,3100.007,800.000,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,2649.747,800.000,800.000,1463.954,800.000,800.000,800.000,800.000
1722356550.3148203,3099.992,3099.956,3099.992,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,2651.863,800.000,800.000,1572.265,800.000,800.000,800.000,800.000
1722356551.3344615,3099.992,3100.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,2699.927,2493.277,800.000,1178.929,800.000,800.000,800.000,800.000
1722356552.354466,3100.000,3145.503,3100.000,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,2644.271,800.000,800.000,1565.162,800.000,800.000,800.000,800.000
1722356553.3745012,3100.007,3176.483,3099.992,800.000,3100.007,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3100.000,800.000,2651.385,800.000,800.000,1655.791,800.000,800.000,800.000,800.000
1722356554.3944907,3100.000,3099.981,3100.007,800.000,3099.992,800.000,3100.000,800.000,3100.007,800.000,3100.000,800.000,3099.992,800.000,3100.007,800.000,2640.671,800.000,800.000,1425.081,800.000,800.000,800.000,800.000
