time,intel-rapl-mmio:0,intel-rapl:0
1722358423.1818457,217086889751,217086889751
1722358424.1967883,217117408106,217117408106
1722358425.211228,217146356579,217146356579
1722358426.2262783,217176157284,217176157284
1722358427.241093,217205656842,217205656842
1722358428.257735,217249489921,217249489921
1722358429.2727773,217325023602,217325023602
1722358430.286665,217424727998,217424727998
1722358431.3009005,217521495633,217521495633
1722358432.3156376,217616329497,217616329497
1722358433.330593,217710546968,217710546968
1722358434.3445818,217804173865,217804173865
1722358435.3582666,217897068097,217897068097
1722358436.3717954,217987067500,217987067500
1722358437.3861754,218052734813,218052734813
1722358438.3999054,218118305080,218118305080
1722358439.4140682,218184042948,218184042948
1722358440.427086,218249743159,218249743159
1722358441.4414916,218315530710,218315530710
1722358442.4557686,218381391503,218381391503
1722358443.46963,218447117653,218447117653
1722358444.4839997,218512906792,218512906792
1722358445.498192,218578695319,218578695319
1722358446.5120227,218644491355,218644491355
1722358447.5261388,218710430273,218710430273
1722358448.539825,218776291249,218776291249
1722358449.55405,218842097477,218842097477
1722358450.5680532,218907982257,218907982257
1722358451.5817943,218973755893,218973755893
1722358452.5951107,219039639635,219039639635
1722358453.608652,219105567079,219105567079
1722358454.622053,219171336991,219171336991
1722358455.6353362,219237238067,219237238067
1722358456.649672,219303141097,219303141097
1722358457.6637707,219368974607,219368974607
1722358458.6781332,219434920544,219434920544
1722358459.692006,219500855923,219500855923
1722358460.706133,219566726054,219566726054
1722358461.7200615,219632630427,219632630427
1722358462.7341197,219698539804,219698539804
1722358463.7478125,219764455223,219764455223
1722358464.761955,219830321998,219830321998
1722358465.7757063,219896299063,219896299063
1722358466.7897706,219962131841,219962131841
1722358467.8039417,220028050923,220028050923
1722358468.8179755,220093971897,220093971897
1722358469.8318694,220159904284,220159904284
1722358470.8461633,220225873903,220225873903
1722358471.8597012,220291760575,220291760575
1722358472.8740344,220357594513,220357594513
1722358473.8880835,220423579635,220423579635
1722358474.9013202,220489376463,220489376463
1722358475.9155152,220555344373,220555344373
1722358476.9296749,220621270169,220621270169
1722358477.9438858,220687201396,220687201396
1722358478.9581459,220753127070,220753127070
1722358479.9714873,220819071786,220819071786
1722358480.9856613,220884850671,220884850671
1722358481.9996324,220950829750,220950829750
1722358483.013394,221016767203,221016767203
1722358484.027253,221082660833,221082660833
1722358485.041351,221148577107,221148577107
1722358486.0559902,221214538120,221214538120
1722358487.0701087,221280430102,221280430102
1722358488.084065,221346490724,221346490724
1722358489.0981817,221412338822,221412338822
1722358490.1122925,221478311920,221478311920
1722358491.1266987,221544160323,221544160323
1722358492.141332,221610188352,221610188352
1722358493.155708,221676090893,221676090893
1722358494.1696744,221741954067,221741954067
1722358495.1840441,221807945964,221807945964
1722358496.198641,221873933710,221873933710
