time,zone2_TSKN,zone0_INT3400 Thermal,zone9_x86_pkg_temp,zone7_TCPU_PCI,zone5_HTPP,zone3_CHRG,zone1_TMEM,zone8_iwlwifi_1,zone6_TCPU,zone4_AMBF
1722358423.1693187,50,20000,65000,65000,23050,24050,35050,23000,61050,51050
1722358424.183301,50,20000,63000,63000,23050,24050,35050,25000,65050,51050
1722358425.1981776,50,20000,64000,64000,24050,24050,34050,23000,64050,51050
1722358426.2126172,50,20000,64000,64000,24050,24050,35050,23000,63050,51050
1722358427.2276769,50,20000,64000,64000,23050,24050,34050,23000,63050,51050
1722358428.2425332,50,20000,78000,78000,24050,24050,35050,22000,63050,51050
1722358429.2592087,50,20000,96000,96000,23050,24050,34050,22000,74050,51050
1722358430.2741618,50,20000,100000,100000,24050,24050,35050,22000,90050,51050
1722358431.2879698,50,20000,97000,97000,23050,24050,35050,24000,99050,51050
1722358432.3022792,50,20000,97000,97000,24050,24050,35050,24000,99050,51050
1722358433.3170116,50,20000,99000,99000,24050,24050,35050,23000,99050,51050
1722358434.3318973,50,20000,99000,99000,24050,24050,35050,23000,99050,51050
1722358435.345679,50,20000,100000,101000,23050,24050,35050,23000,99050,52050
1722358436.3589299,50,20000,90000,90000,23050,24050,35050,22000,99050,52050
1722358437.3731918,50,20000,86000,86000,24050,24050,35050,22000,96050,52050
1722358438.386934,50,20000,87000,87000,23050,24050,35050,23000,86050,52050
1722358439.401302,50,20000,86000,86000,23050,24050,35050,22000,86050,52050
1722358440.4149287,50,20000,86000,86000,24050,24050,35050,22000,86050,52050
1722358441.4286156,50,20000,86000,86000,24050,24050,35050,24000,86050,52050
1722358442.4428954,50,20000,86000,86000,24050,24050,35050,24000,86050,51050
1722358443.457171,50,20000,86000,86000,24050,24050,35050,23000,86050,51050
1722358444.4709344,50,20000,86000,86000,24050,24050,35050,22000,85050,51050
1722358445.4853818,50,20000,87000,87000,24050,24050,35050,23000,86050,51050
1722358446.4989347,50,20000,86000,86000,24050,24050,35050,23000,85050,51050
1722358447.513408,50,20000,86000,86000,24050,24050,35050,22000,85050,51050
1722358448.5269423,50,20000,86000,86000,24050,24050,35050,22000,85050,51050
1722358449.5412257,50,20000,85000,85000,24050,24050,35050,22000,85050,51050
1722358450.5549343,50,20000,85000,85000,24050,24050,35050,22000,85050,51050
1722358451.5694175,50,20000,84000,84000,24050,24050,35050,22000,85050,51050
1722358452.583154,50,20000,87000,87000,24050,24050,35050,22000,85050,51050
1722358453.5959613,50,20000,84000,84000,24050,24050,35050,22000,84050,51050
1722358454.610055,50,20000,85000,85000,24050,24050,35050,24000,84050,51050
1722358455.6229289,50,20000,84000,84000,24050,24050,35050,25000,84050,51050
1722358456.6367292,50,20000,84000,84000,24050,24050,35050,25000,84050,51050
1722358457.650938,50,20000,84000,84000,24050,24050,35050,24000,84050,51050
1722358458.6651735,50,20000,83000,83000,24050,24050,35050,23000,84050,51050
1722358459.6792762,50,20000,85000,85000,24050,24050,35050,23000,84050,51050
1722358460.6934478,50,20000,84000,84000,24050,24050,35050,23000,83050,51050
1722358461.7069294,50,20000,83000,83000,24050,24050,35050,22000,83050,51050
1722358462.7214596,50,20000,83000,83000,24050,24050,35050,22000,83050,51050
1722358463.7349339,50,20000,83000,83000,24050,24050,35050,23000,83050,51050
1722358464.7492104,50,20000,83000,83000,24050,24050,35050,23000,83050,51050
1722358465.7629344,50,20000,82000,82000,24050,24050,35050,23000,83050,50050
1722358466.7771022,50,20000,83000,83000,24050,24050,35050,23000,83050,50050
1722358467.790933,50,20000,82000,82000,24050,24050,35050,22000,83050,50050
1722358468.8053372,50,20000,84000,84000,24050,24050,35050,23000,82050,50050
1722358469.8189304,50,20000,82000,82000,24050,24050,35050,22000,82050,50050
1722358470.8332644,50,20000,82000,82000,24050,24050,35050,22000,82050,50050
1722358471.846774,50,20000,83000,83000,24050,24050,35050,22000,82050,50050
1722358472.8611019,50,20000,82000,82000,24050,24050,35050,22000,82050,50050
1722358473.8749363,50,20000,83000,83000,24050,24050,34050,22000,82050,50050
1722358474.889478,50,20000,82000,82000,24050,24050,35050,24000,82050,50050
1722358475.9027092,50,20000,81000,81000,24050,24050,35050,24000,82050,50050
1722358476.9169083,50,20000,81000,81000,24050,24050,35050,23000,82050,50050
1722358477.9309294,50,20000,80000,80000,24050,24050,34050,23000,81050,50050
1722358478.9452827,50,20000,81000,81000,24050,24050,35050,22000,81050,50050
1722358479.9589305,50,20000,82000,82000,24050,24050,35050,23000,81050,50050
1722358480.9728844,50,20000,81000,81000,24050,24050,35050,23000,81050,49050
1722358481.986933,50,20000,80000,80000,24050,24050,34050,22000,80050,49050
1722358483.001016,50,20000,82000,82000,24050,24050,35050,23000,80050,49050
1722358484.0147884,50,20000,80000,80000,24050,24050,35050,22000,81050,49050
1722358485.0286465,50,20000,80000,80000,24050,24050,35050,22000,80050,49050
1722358486.042745,50,20000,80000,80000,24050,24050,35050,22000,80050,49050
1722358487.0573857,50,20000,80000,80000,24050,24050,34050,22000,80050,49050
1722358488.0709255,50,20000,79000,79000,24050,24050,34050,22000,80050,49050
1722358489.0854573,50,20000,82000,82000,24050,24050,35050,22000,80050,49050
1722358490.0996125,50,20000,80000,80000,24050,24050,35050,22000,80050,49050
1722358491.1136847,50,20000,81000,81000,24050,24050,34050,22000,80050,49050
1722358492.1280947,50,20000,82000,82000,24050,24050,35050,22000,80050,49050
1722358493.142721,50,20000,80000,80000,24050,24050,34050,22000,80050,49050
1722358494.1570952,50,20000,78000,78000,24050,24050,34050,22000,79050,49050
1722358495.1709251,50,20000,81000,81000,24050,24050,34050,22000,79050,49050
1722358496.1859374,50,20000,80000,80000,24050,24050,34050,22000,79050,49050
1722358497.2000325,50,20000,80000,80000,24050,24050,34050,22000,79050,49050
1722358498.2142882,50,20000,80000,80000,24050,24050,34050,22000,79050,49050
1722358499.2283251,50,20000,79000,79000,24050,24050,34050,22000,79050,48050
1722358500.2426875,50,20000,79000,79000,24050,24050,34050,22000,79050,48050
1722358501.2567365,50,20000,78000,78000,24050,24050,34050,22000,79050,48050
1722358502.2708032,50,20000,79000,79000,24050,24050,34050,22000,79050,48050
1722358503.2853937,50,20000,80000,80000,24050,24050,34050,22000,79050,48050
1722358504.298907,50,20000,79000,79000,24050,24050,34050,24000,78050,48050
1722358505.3134701,50,20000,78000,78000,24050,24050,34050,24000,78050,48050
1722358506.326922,50,20000,79000,79000,24050,24050,34050,23000,78050,48050
1722358507.3405814,50,20000,78000,78000,24050,24050,34050,23000,78050,48050
1722358508.3546908,50,20000,78000,78000,24050,24050,34050,22000,78050,48050
1722358509.369261,50,20000,78000,78000,24050,24050,34050,23000,78050,48050
1722358510.3829386,50,20000,78000,78000,24050,24050,34050,23000,78050,48050
1722358511.3972292,50,20000,78000,78000,24050,24050,34050,22000,78050,48050
1722358512.4109254,50,20000,79000,79000,24050,24050,34050,23000,78050,48050
1722358513.425307,50,20000,79000,79000,24050,24050,34050,23000,78050,48050
1722358514.4389215,50,20000,78000,78000,24050,24050,34050,23000,78050,48050
1722358515.453087,50,20000,78000,78000,24050,24050,34050,22000,78050,48050
1722358516.4669275,50,20000,78000,78000,24050,24050,35050,22000,78050,47050
1722358517.481275,50,20000,77000,77000,24050,24050,34050,23000,78050,47050
1722358518.4949217,50,20000,79000,79000,24050,24050,35050,22000,78050,47050
1722358519.5092976,50,20000,78000,78000,24050,24050,34050,23000,78050,47050
1722358520.5229297,50,20000,76000,76000,24050,24050,34050,22000,78050,47050
1722358521.5373304,50,20000,79000,79000,24050,24050,34050,22000,77050,47050
1722358522.5509365,50,20000,78000,78000,24050,24050,34050,22000,77050,47050
1722358523.565527,50,20000,78000,78000,24050,24050,34050,22000,77050,47050
1722358524.5800607,50,20000,79000,79000,24050,24050,34050,22000,77050,47050
1722358525.5940566,50,20000,78000,78000,24050,24050,34050,22000,77050,47050
1722358526.6082664,50,20000,77000,77000,24050,24050,34050,23000,77050,47050
1722358527.6226554,50,20000,78000,78000,24050,24050,34050,22000,77050,47050
1722358528.6364744,50,20000,79000,79000,24050,24050,34050,22000,77050,47050
1722358529.6500757,50,20000,78000,78000,24050,24050,34050,22000,77050,47050
1722358530.6629264,50,20000,76000,76000,24050,24050,34050,22000,77050,47050
1722358531.677073,50,20000,78000,78000,24050,24050,34050,22000,77050,47050
1722358532.69093,50,20000,78000,79000,24050,24050,34050,22000,77050,47050
1722358533.7051902,50,20000,78000,78000,24050,24050,34050,22000,77050,47050
1722358534.7189395,50,20000,77000,77000,25050,24050,34050,22000,77050,47050
1722358535.733276,50,20000,78000,78000,24050,24050,34050,22000,77050,47050
1722358536.7469254,50,20000,76000,76000,24050,24050,34050,22000,77050,47050
1722358537.7614064,50,20000,78000,78000,24050,24050,33050,22000,77050,46050
1722358538.7749445,50,20000,76000,76000,24050,24050,34050,22000,77050,46050
1722358539.789214,50,20000,78000,78000,24050,24050,34050,22000,77050,46050
1722358540.8031836,50,20000,77000,77000,24050,24050,34050,22000,77050,46050
1722358541.8170366,50,20000,78000,78000,24050,24050,34050,22000,77050,46050
1722358542.8309386,50,20000,77000,77000,24050,24050,34050,22000,77050,46050
1722358543.8455007,50,20000,78000,78000,24050,24050,33050,22000,77050,46050
1722358544.8589308,50,20000,78000,78000,25050,24050,34050,22000,77050,46050
1722358545.8731587,50,20000,78000,78000,24050,24050,34050,22000,77050,46050
1722358546.8879871,50,20000,76000,76000,24050,24050,34050,25000,77050,46050
1722358547.9013414,50,20000,78000,78000,24050,24050,34050,24000,77050,46050
1722358548.9149244,50,20000,78000,78000,24050,24050,34050,23000,77050,46050
1722358549.9292707,50,20000,77000,77000,24050,24050,34050,23000,77050,46050
1722358550.9429293,50,20000,78000,78000,25050,24050,34050,23000,77050,46050
1722358551.9573512,50,20000,78000,78000,24050,24050,34050,22000,77050,46050
1722358552.970934,50,20000,77000,77000,24050,24050,34050,22000,77050,46050
1722358553.985076,50,20000,78000,78000,25050,24050,34050,23000,77050,46050
